"","x"
"1",0.0859649122807018
"2",0.09
"3",0.082280701754386
"4",0.0875438596491228
"5",0.0950877192982456
"6",0.0926315789473684
"7",0.0870175438596491
"8",0.0894736842105263
"9",0.0849122807017544
"10",0.0889473684210526
"11",0.0880701754385965
"12",0.0910526315789474
"13",0.0826315789473684
"14",0.086140350877193
"15",0.0792982456140351
"16",0.086140350877193
"17",0.09
"18",0.0878947368421053
"19",0.0850877192982456
"20",0.0928070175438596
"21",0.0845614035087719
"22",0.0924561403508772
"23",0.0835087719298246
"24",0.0885964912280702
"25",0.0882456140350877
"26",0.087719298245614
"27",0.0810526315789474
"28",0.087719298245614
"29",0.0870175438596491
"30",0.0915789473684211
"31",0.0949122807017544
"32",0.0898245614035088
"33",0.0829824561403509
"34",0.0908771929824561
"35",0.0854385964912281
"36",0.086140350877193
"37",0.0894736842105263
"38",0.0817543859649123
"39",0.0812280701754386
"40",0.0905263157894737
"41",0.0868421052631579
"42",0.0843859649122807
"43",0.0882456140350877
"44",0.0929824561403509
"45",0.0885964912280702
"46",0.0887719298245614
"47",0.0833333333333333
"48",0.0884210526315789
"49",0.0878947368421053
"50",0.0905263157894737
"51",0.0821052631578947
"52",0.0852631578947368
"53",0.087719298245614
"54",0.0870175438596491
"55",0.0866666666666667
"56",0.0921052631578947
"57",0.0915789473684211
"58",0.0885964912280702
"59",0.0833333333333333
"60",0.0835087719298246
"61",0.0840350877192982
"62",0.0812280701754386
"63",0.0798245614035088
"64",0.0903508771929825
"65",0.0878947368421053
"66",0.0864912280701754
"67",0.0908771929824561
"68",0.0905263157894737
"69",0.0849122807017544
"70",0.0833333333333333
"71",0.0831578947368421
"72",0.0949122807017544
"73",0.087719298245614
"74",0.083859649122807
"75",0.0842105263157895
"76",0.0880701754385965
"77",0.0866666666666667
"78",0.0845614035087719
"79",0.0808771929824561
"80",0.0891228070175439
"81",0.0852631578947368
"82",0.0829824561403509
"83",0.0857894736842105
"84",0.0833333333333333
"85",0.0870175438596491
"86",0.0924561403508772
"87",0.0950877192982456
"88",0.0894736842105263
"89",0.0915789473684211
"90",0.0901754385964912
"91",0.0896491228070175
"92",0.082280701754386
"93",0.086140350877193
"94",0.087719298245614
"95",0.0871929824561403
"96",0.0884210526315789
"97",0.0836842105263158
"98",0.0859649122807018
"99",0.082280701754386
"100",0.0854385964912281
"101",0.0805263157894737
"102",0.0815789473684211
"103",0.0875438596491228
"104",0.0863157894736842
"105",0.0887719298245614
"106",0.086140350877193
"107",0.0884210526315789
"108",0.0843859649122807
"109",0.09
"110",0.0873684210526316
"111",0.0866666666666667
"112",0.0845614035087719
"113",0.0796491228070175
"114",0.0840350877192982
"115",0.0915789473684211
"116",0.0889473684210526
"117",0.0866666666666667
"118",0.0866666666666667
"119",0.0863157894736842
"120",0.0929824561403509
"121",0.0871929824561403
"122",0.0917543859649123
"123",0.0849122807017544
"124",0.0884210526315789
"125",0.0924561403508772
"126",0.0850877192982456
