"","x"
"1",0.221408450704225
"2",0.185727699530516
"3",0.154741784037559
"4",0.190610328638498
"5",0.155868544600939
"6",0.12
"7",0.210892018779343
"8",0.144600938967136
"9",0.134835680751174
"10",0.197558685446009
"11",0.173896713615023
"12",0.15943661971831
"13",0.177276995305164
"14",0.1218779342723
"15",0.171643192488263
"16",0.20131455399061
"17",0.134460093896714
"18",0.126197183098592
"19",0.208638497652582
"20",0.141408450704225
"21",0.148356807511737
"22",0.176338028169014
"23",0.230422535211268
"24",0.153427230046948
"25",0.149671361502347
"26",0.110046948356808
"27",0.212957746478873
"28",0.184788732394366
"29",0.171455399061033
"30",0.130328638497653
"31",0.195305164319249
"32",0.209577464788732
"33",0.178779342723005
"34",0.19849765258216
"35",0.217089201877934
"36",0.142347417840376
"37",0.230610328638498
"38",0.195117370892019
"39",0.133896713615023
"40",0.132394366197183
"41",0.123568075117371
"42",0.192863849765258
"43",0.185915492957746
"44",0.16056338028169
"45",0.129577464788732
"46",0.202441314553991
"47",0.188169014084507
"48",0.166760563380282
"49",0.178779342723005
"50",0.194929577464789
"51",0.151737089201878
"52",0.156056338028169
"53",0.173521126760563
"54",0.108732394366197
"55",0.224413145539906
"56",0.116244131455399
"57",0.146666666666667
"58",0.207511737089202
"59",0.19924882629108
"60",0.221220657276995
"61",0.183661971830986
"62",0.189295774647887
"63",0.156619718309859
"64",0.184788732394366
"65",0.177652582159624
"66",0.147042253521127
"67",0.173521126760563
"68",0.216338028169014
"69",0.181032863849765
"70",0.217652582159624
"71",0.163380281690141
"72",0.163004694835681
"73",0.19981220657277
"74",0.133333333333333
"75",0.146854460093897
"76",0.181220657276995
"77",0.187605633802817
"78",0.202253521126761
"79",0.212582159624413
"80",0.15962441314554
"81",0.186478873239437
"82",0.174835680751174
"83",0.174272300469484
"84",0.130704225352113
"85",0.195117370892019
"86",0.235117370892019
"87",0.178591549295775
"88",0.194929577464789
"89",0.169389671361502
"90",0.202065727699531
"91",0.210892018779343
"92",0.214835680751174
"93",0.146478873239437
"94",0.12037558685446
"95",0.190798122065728
"96",0.204131455399061
"97",0.170516431924883
"98",0.173333333333333
"99",0.16
"100",0.187417840375587
"101",0.135586854460094
"102",0.20075117370892
"103",0.162253521126761
"104",0.130892018779343
"105",0.163568075117371
"106",0.192676056338028
"107",0.214272300469484
"108",0.196995305164319
"109",0.182159624413146
"110",0.181784037558685
"111",0.186478873239437
"112",0.12112676056338
"113",0.206384976525822
"114",0.223474178403756
"115",0.202629107981221
"116",0.195117370892019
"117",0.184037558685446
"118",0.147605633802817
"119",0.207887323943662
"120",0.190798122065728
"121",0.156244131455399
"122",0.164694835680751
"123",0.196056338028169
"124",0.2
"125",0.170140845070423
"126",0.183286384976526
"127",0.205258215962441
"128",0.20169014084507
"129",0.176150234741784
"130",0.0991549295774648
"131",0.192112676056338
"132",0.175399061032864
"133",0.16018779342723
"134",0.213896713615023
"135",0.202253521126761
"136",0.169201877934272
"137",0.205446009389671
"138",0.192863849765258
"139",0.156619718309859
"140",0.191549295774648
"141",0.188544600938967
"142",0.135962441314554
"143",0.192112676056338
"144",0.180657276995305
"145",0.209765258215962
"146",0.168262910798122
"147",0.183849765258216
"148",0.206384976525822
"149",0.132018779342723
"150",0.196995305164319
"151",0.179342723004695
"152",0.178591549295775
"153",0.154366197183099
"154",0.207511737089202
"155",0.230798122065728
"156",0.162441314553991
"157",0.243380281690141
"158",0.195868544600939
"159",0.225915492957746
"160",0.174647887323944
"161",0.169201877934272
"162",0.194178403755869
"163",0.181784037558685
"164",0.192863849765258
"165",0.189671361502347
"166",0.164507042253521
"167",0.151361502347418
"168",0.202816901408451
"169",0.138215962441315
"170",0.173708920187793
"171",0.173896713615023
"172",0.206760563380282
"173",0.184788732394366
"174",0.189295774647887
"175",0.136338028169014
"176",0.184788732394366
"177",0.215023474178404
"178",0.216150234741784
"179",0.163192488262911
"180",0.152676056338028
"181",0.169201877934272
"182",0.142535211267606
"183",0.154366197183099
"184",0.19962441314554
"185",0.204131455399061
"186",0.174647887323944
"187",0.190610328638498
"188",0.169201877934272
"189",0.188169014084507
"190",0.189671361502347
"191",0.116807511737089
"192",0.155492957746479
"193",0.205821596244131
"194",0.196244131455399
"195",0.204507042253521
"196",0.15924882629108
"197",0.170704225352113
"198",0.215023474178404
"199",0.173521126760563
"200",0.162441314553991
"201",0.225727699530516
"202",0.187230046948357
"203",0.157558685446009
"204",0.114741784037559
"205",0.192112676056338
"206",0.208826291079812
"207",0.204319248826291
"208",0.188732394366197
"209",0.116056338028169
"210",0.180657276995305
"211",0.16093896713615
"212",0.136901408450704
"213",0.171267605633803
"214",0.155492957746479
"215",0.226103286384977
"216",0.213521126760563
"217",0.137464788732394
"218",0.171643192488263
"219",0.162629107981221
"220",0.153051643192488
"221",0.217652582159624
"222",0.171079812206573
"223",0.156995305164319
"224",0.173896713615023
"225",0.208075117370892
"226",0.20131455399061
"227",0.152112676056338
"228",0.134647887323944
"229",0.155680751173709
"230",0.211830985915493
"231",0.202629107981221
"232",0.20093896713615
"233",0.192676056338028
"234",0.150798122065728
"235",0.163755868544601
"236",0.187417840375587
"237",0.157746478873239
"238",0.169201877934272
"239",0.177089201877934
"240",0.190046948356808
"241",0.19906103286385
"242",0.209577464788732
"243",0.182535211267606
"244",0.151173708920188
"245",0.116244131455399
"246",0.157558685446009
"247",0.215023474178404
"248",0.163755868544601
"249",0.193615023474178
"250",0.147793427230047
"251",0.162065727699531
"252",0.207323943661972
"253",0.190234741784038
"254",0.171830985915493
"255",0.187230046948357
"256",0.131830985915493
"257",0.142535211267606
"258",0.1618779342723
"259",0.190610328638498
"260",0.197746478873239
"261",0.154366197183099
"262",0.172582159624413
"263",0.210328638497653
"264",0.15906103286385
"265",0.19868544600939
"266",0.164131455399061
"267",0.180845070422535
"268",0.191549295774648
"269",0.146103286384977
"270",0.222159624413146
"271",0.181596244131455
"272",0.182535211267606
"273",0.228732394366197
"274",0.180845070422535
"275",0.178028169014084
"276",0.15849765258216
"277",0.184976525821596
"278",0.171830985915493
"279",0.178403755868545
"280",0.175774647887324
"281",0.206197183098592
"282",0.180845070422535
"283",0.20018779342723
"284",0.218215962441315
"285",0.15924882629108
"286",0.213521126760563
"287",0.19849765258216
"288",0.193427230046948
"289",0.173333333333333
"290",0.184225352112676
"291",0.231361502347418
"292",0.180469483568075
"293",0.157183098591549
"294",0.129765258215962
"295",0.221032863849765
"296",0.203568075117371
"297",0.150798122065728
"298",0.157370892018779
"299",0.187417840375587
"300",0.148920187793427
"301",0.195117370892019
"302",0.180845070422535
"303",0.218028169014085
"304",0.19962441314554
"305",0.173521126760563
"306",0.156244131455399
"307",0.166760563380282
"308",0.217089201877934
"309",0.181032863849765
"310",0.190422535211268
"311",0.134835680751174
"312",0.15868544600939
"313",0.180469483568075
"314",0.147042253521127
"315",0.188544600938967
"316",0.186478873239437
"317",0.174647887323944
"318",0.144600938967136
"319",0.194741784037559
"320",0.211830985915493
"321",0.151361502347418
"322",0.153427230046948
"323",0.169201877934272
"324",0.192488262910798
"325",0.133145539906103
"326",0.213896713615023
"327",0.144788732394366
"328",0.190610328638498
"329",0.190422535211268
"330",0.19849765258216
"331",0.190046948356808
"332",0.186291079812207
"333",0.213708920187793
"334",0.223661971830986
"335",0.153802816901408
"336",0.214835680751174
"337",0.181408450704225
"338",0.189671361502347
"339",0.178403755868545
"340",0.196807511737089
"341",0.177276995305164
"342",0.181784037558685
"343",0.188356807511737
"344",0.157746478873239
"345",0.182535211267606
"346",0.177840375586854
"347",0.157370892018779
"348",0.186478873239437
"349",0.181596244131455
"350",0.165258215962441
"351",0.217464788732394
"352",0.157370892018779
"353",0.212206572769953
"354",0.230798122065728
"355",0.152300469483568
"356",0.189671361502347
"357",0.136901408450704
"358",0.155305164319249
"359",0.183661971830986
"360",0.229859154929577
"361",0.191549295774648
"362",0.190422535211268
"363",0.144600938967136
"364",0.203192488262911
"365",0.197746478873239
"366",0.149859154929577
"367",0.191173708920188
"368",0.189671361502347
"369",0.195868544600939
"370",0.164694835680751
"371",0.228356807511737
"372",0.192488262910798
"373",0.181596244131455
"374",0.153990610328639
"375",0.184600938967136
"376",0.15906103286385
"377",0.20169014084507
"378",0.196619718309859
"379",0.167323943661972
"380",0.181220657276995
"381",0.208262910798122
"382",0.218779342723005
"383",0.15943661971831
"384",0.175023474178404
"385",0.174084507042254
"386",0.197183098591549
"387",0.208450704225352
"388",0.169389671361502
"389",0.155305164319249
"390",0.180093896713615
"391",0.191173708920188
"392",0.205258215962441
"393",0.142159624413146
"394",0.175023474178404
"395",0.203568075117371
"396",0.174835680751174
"397",0.151737089201878
"398",0.165070422535211
"399",0.217840375586854
"400",0.184600938967136
"401",0.205258215962441
"402",0.130704225352113
"403",0.192112676056338
"404",0.138591549295775
"405",0.16112676056338
"406",0.224976525821596
"407",0.16131455399061
"408",0.167887323943662
"409",0.191924882629108
"410",0.181408450704225
"411",0.178403755868545
"412",0.141596244131455
"413",0.176150234741784
"414",0.183474178403756
"415",0.181408450704225
"416",0.113051643192488
"417",0.182535211267606
"418",0.168826291079812
"419",0.166760563380282
"420",0.213333333333333
"421",0.126572769953052
"422",0.19849765258216
"423",0.193427230046948
"424",0.166572769953052
"425",0.183474178403756
"426",0.196619718309859
"427",0.16018779342723
"428",0.195492957746479
"429",0.146478873239437
"430",0.186291079812207
"431",0.179154929577465
"432",0.202629107981221
"433",0.176713615023474
"434",0.178028169014084
"435",0.174647887323944
"436",0.149483568075117
"437",0.195868544600939
"438",0.193615023474178
"439",0.168075117370892
"440",0.153239436619718
"441",0.123755868544601
"442",0.217276995305164
"443",0.133896713615023
"444",0.152676056338028
"445",0.190610328638498
"446",0.197183098591549
"447",0.16056338028169
"448",0.204319248826291
"449",0.141784037558685
"450",0.152112676056338
"451",0.202065727699531
"452",0.217276995305164
"453",0.145164319248826
"454",0.139342723004695
"455",0.151361502347418
"456",0.175023474178404
"457",0.203004694835681
"458",0.184037558685446
"459",0.148732394366197
"460",0.19981220657277
"461",0.204319248826291
"462",0.19849765258216
"463",0.167323943661972
"464",0.211267605633803
"465",0.202441314553991
"466",0.146478873239437
"467",0.205821596244131
"468",0.193990610328638
"469",0.132394366197183
"470",0.209201877934272
"471",0.172957746478873
"472",0.135586854460094
"473",0.181596244131455
"474",0.123380281690141
"475",0.177089201877934
"476",0.185915492957746
"477",0.20056338028169
"478",0.227230046948357
"479",0.174647887323944
"480",0.206197183098592
"481",0.167136150234742
"482",0.147230046948357
"483",0.196431924882629
"484",0.197370892018779
"485",0.149671361502347
"486",0.20018779342723
"487",0.187793427230047
"488",0.203755868544601
"489",0.224788732394366
"490",0.181032863849765
"491",0.190046948356808
"492",0.231361502347418
"493",0.213521126760563
"494",0.164131455399061
"495",0.177652582159624
"496",0.206009389671362
"497",0.167699530516432
"498",0.155305164319249
"499",0.219342723004695
"500",0.131830985915493
"501",0.15830985915493
"502",0.212769953051643
"503",0.176525821596244
"504",0.147042253521127
"505",0.195305164319249
"506",0.16018779342723
"507",0.197183098591549
"508",0.219530516431925
"509",0.189483568075117
"510",0.205821596244131
"511",0.2
"512",0.187605633802817
"513",0.181032863849765
"514",0.163943661971831
"515",0.142910798122066
"516",0.156995305164319
"517",0.182723004694836
"518",0.227417840375587
"519",0.182159624413146
"520",0.133896713615023
"521",0.212394366197183
"522",0.180845070422535
"523",0.19981220657277
"524",0.214084507042254
"525",0.175023474178404
"526",0.181596244131455
"527",0.193239436619718
"528",0.211267605633803
"529",0.0935211267605634
"530",0.196244131455399
"531",0.221032863849765
"532",0.155117370892019
"533",0.19962441314554
"534",0.147981220657277
"535",0.185164319248826
"536",0.149295774647887
"537",0.172018779342723
"538",0.149295774647887
"539",0.162629107981221
"540",0.170704225352113
"541",0.180657276995305
"542",0.171643192488263
"543",0.224976525821596
"544",0.221032863849765
"545",0.195492957746479
"546",0.217276995305164
"547",0.180657276995305
"548",0.215962441314554
"549",0.191361502347418
"550",0.170516431924883
"551",0.186854460093897
"552",0.138403755868545
"553",0.15906103286385
"554",0.138591549295775
"555",0.20075117370892
"556",0.153051643192488
"557",0.15981220657277
"558",0.163004694835681
"559",0.155305164319249
"560",0.147042253521127
"561",0.176525821596244
"562",0.130516431924883
"563",0.182535211267606
