"PercOracleORD","MSE-Norm","MSE-SoC","PerImpOverTO","MissclassPerc"
0.957860487262916,70.7499999999999,10077.39,1.18712800571383,0.2426
0.986186038907961,36.1599999999999,10056.58,1.12416217099886,0.6276
1,2.66487074544973e-28,10041.24,1.13991127177128,0.7992
1,2.62887896664902e-28,10075.67,1.1356155365372,0.8042
1,0,10020.98,1.13906961613533,0.9774
0.980003278151123,25.52,9989.21,1.12350434355024,0.462
1,2.66092644092363e-28,10065.69,1.23093324585862,0.8026
0.980035708488882,26.0699999999999,10031.88,1.11986690472326,0.4536
1,2.72748657980165e-28,10075.54,1.23475183142645,0.8014
1,0,10063.2,1.16178058300806,0.9746
0.979081881816702,26.1699999999998,9995.46,1.12143903630148,0.2712
0.980257856567284,26.1899999999999,10033.07,1.11837228041902,0.451
1,0,10077.85,1.15475900186946,0.9756
1,0,9995.79,1.14359904377215,0.9788
0.978168732506997,26.15,9993.33,1.11963214714114,0.4534
1,0,10089.33,1.22176926212801,0.9752
0.978361916973874,26.4099999999999,10008.76,1.118127905113,0.447
1,0,10025.49,1.14081615896215,0.9728
0.978740603023199,26.0599999999999,10050.05,1.11817961361248,0.273
0.980978260869565,25.7399999999999,10015.46,1.1190057544757,0.4588
1,0,10044.57,1.13853308313617,0.9744
1,0,10062.49,1.23214432144321,0.977
1,2.73192392239352e-28,10028.71,1.14117165096272,0.7996
1,0,10116.36,1.22962652119178,0.978
0.978334956183057,26.2599999999999,10052.39,1.13688737422915,0.4496
1,0,10111.66,1.13455176976513,0.9746
1,2.69839733392162e-28,10059.51,1.14063919398794,0.803
1,2.79848406127154e-28,10059.77,1.14107746885571,0.7996
1,0,10042.31,1.16012285216236,0.9744
1,0,10058.45,1.14144436133965,0.979
0.987467234600262,34.2799999999999,10026.22,1.12794888597641,0.8022
1,0,10053.12,1.14127561136814,0.973
1,0,10045.38,1.13590181256604,0.977
0.979072031148605,27.0099999999998,10078.6,1.19987021414666,0.2656
1,0,10024.32,1.23732567678425,0.9766
1,2.73340303659081e-28,9999.44,1.23625204582651,0.7966
0.979291862920253,26.0899999999999,10037.81,1.13886633100536,0.274
1,2.7708739295888e-28,10004,1.14585232452142,0.7922
1,2.87589103759635e-28,9985.03,1.22904936760506,0.7928
1,2.72748657980165e-28,10058.96,1.13808825924117,0.7978
1,2.6919878390667e-28,10106.56,1.13443935926773,0.8056
1,0,10071.99,1.22698727483061,0.9738
0.987256433445696,36.1599999999999,10028.86,1.14749650579627,0.6154
1,0,10009.19,1.14334670678703,0.975
1,2.68360619194873e-28,10054.26,1.16213037634409,0.8018
1,0,10064.23,1.13972966249274,0.9766
1,2.59535237817713e-28,10082.42,1.23040752351097,0.807
1,2.76988785345728e-28,10028.57,1.14158058698147,0.795
0.980591270166244,25.6,10089.57,1.1172713127508,0.2952
1,2.6412049182931e-28,10104.43,1.23215913800249,0.807
1,0,9994.78,1.14060070382192,0.9764
1,0,10063.53,1.23330838945705,0.9744
1,2.6919878390667e-28,10009.17,1.14655172413793,0.7948
1,2.71417455202604e-28,10010.27,1.14300969278791,0.7936
1,2.79848406127154e-28,10057.15,1.13684382933421,0.7972
0.989944858903665,11.3900000000001,10045.31,1.12504054492378,0.7722
1,0,10012.77,1.14061221149124,0.9744
1,2.59190111171679e-28,10069.68,1.13721448008576,0.8024
0.986795204147764,35.5599999999999,10057.27,1.12232663642255,0.6214
0.966450899905273,61.5199999999998,10086.64,1.11572466056205,0.0974
0.981148867313916,44.6000000000001,10048.06,1.117071197411,0.777
1,0,10052.29,1.23075653823942,0.9766
0.980078380143697,26.8299999999998,10088.77,1.13634879163945,0.268
1,0,10042.29,1.23332227016263,0.9772
1,0,10040.96,1.22749089705396,0.975
1,2.75509671148438e-28,10040.02,1.23667306248436,0.7986
0.992091316754994,11.0800000000001,10083.1,1.12702812882185,0.7784
0.980871670702179,26.2199999999999,10055.18,1.11702986279257,0.2774
1,0,10022.7,1.14458333333333,0.974
1,2.73981253144573e-28,9990.59,1.16390605686032,0.7934
0.991823186528497,11.2000000000001,10079.46,1.12661917098446,0.776
0.970249675745785,37.2999999999999,10040.02,1.11024643320363,0.254
