"PercOracleORD","MSE-Norm","MSE-SoC","PerImpOverTO","MissclassPerc"
1,0,12800,1.11326291079812,1
0.989423717521652,12.79,12800,1.10459693537642,0.7442
1,0,12800,1.03733333333333,1
1,0,12800,1.11324553309286,1
0.990633101948649,12.17,12800,1.03253324412478,0.7566
1,0,12800,1.11665419472853,1
1,0,12800,1.04137184716557,1
1,0,12800,1.06439649359407,1
0.971968656595848,37.52,12800,1.01009774618305,0.2496
1,0,12800,1.11152725759467,1
1,0,12800,1.0591331523974,1
1,0,12800,1.04262432093606,1
0.961669169366949,50,12800,1,0
1,0,12800,1.05672923154617,1
1,0,12800,1.0414673046252,1
1,0,12800,1.04502529510961,1
0.990704179006252,12,12800,1.03076669957223,0.76
1,0,12800,1.11364211592002,1
0.989775887452969,12.87,12800,1.02772779322755,0.7426
1,0,12800,1.1135831381733,1
1,0,12800,1.11605351170569,1
0.989461358313817,12.53,12800,1.10270993643359,0.7494
1,0,12800,1.11365927419355,1
1,0,12800,1.11248945147679,1
1,0,12800,1.1129045677677,1
1,0,12800,1.06108998732573,1
1,0,12800,1.05823460704155,1
0.959582050866677,50,12800,1,0
1,0,12800,1.10983386474241,1
1,0,12800,1.1108710106383,1
1,0,12800,1.06172428154935,1
1,0,12800,1.05930097730661,1
1,0,12800,1.04131681769058,1
0.989794238683128,12.19,12800,1.09818930041152,0.7562
1,0,12800,1.05955252432837,1
1,0,12800,1.05991889431433,1
1,0,12800,1.10935311083642,1
1,0,12800,1.11399397388684,1
1,0,12800,1.1118073878628,1
1,0,12800,1.11326378539493,1
1,0,12800,1.10783673469388,1
1,0,12800,1.11834568733154,1
0.989045383411581,12.15,12800,1.098344452681,0.757
1,0,12800,1.06145668964372,1
1,0,12800,1.11515151515152,1
1,0,12800,1.10951555665594,1
1,0,12800,1.10936987200525,1
1,0,12800,1.05999666221629,1
0.960600678185048,50,12800,1,0
1,0,12800,1.11283297034679,1
1,0,12800,1.06021202584065,1
0.990181759169101,12.81,12800,1.10167153521584,0.7438
1,0,12800,1.06291585951318,1
1,0,12800,1.11213863200866,1
1,0,12800,1.05948795180723,1
1,0,12800,1.11579996677189,1
1,0,12800,1.06289942818702,1
1,0,12800,1.05923577507092,1
1,0,12800,1.11219066600233,1
1,0,12800,1.0432608152038,1
1,0,12800,1.11243739565943,1
0.989992556446944,12.21,12800,1.03175915970557,0.7558
1,0,12800,1.11573958593165,1
1,0,12800,1.11675639300135,1
1,0,12800,1.10940086064217,1
1,0,12800,1.06162790697674,1
0.989191419141914,13,12800,1.10594059405941,0.74
1,0,12800,1.06177829099307,1
1,0,12800,1.11254180602007,1
1,0,12800,1.11546218487395,1
1,0,12800,1.1158762193071,1
0.991460565536131,12.29,12800,1.02835736727624,0.7542
1,0,12800,1.10778294059077,1
1,0,12800,1.05984539938492,1
1,0,12800,1.03919947072445,1
0.990103092783505,12.5,12800,1.02952577319588,0.75
0.970077846253649,37.59,12800,1.01046059033409,0.2482
1,0,12800,1.0628355704698,1
1,0,12800,1.06089343648615,1
1,0,12800,1.06065188172043,1
1,0,12800,1.04183790892652,1
1,0,12800,1.0614246529798,1
1,0,12800,1.06209150326797,1
1,0,12800,1.05944375259444,1
1,0,12800,1.11340983331937,1
1,0,12800,1.10456273764259,1
0.959480184034224,50,12800,1,0
1,0,12800,1.06016206924777,1
1,0,12800,1.06308567603748,1
1,0,12800,1.03833042321443,1
1,0,12800,1.06477801268499,1
1,0,12800,1.06189832798514,1
1,0,12800,1.10924993811371,1
1,0,12800,1.10902162206942,1
0.961685512080046,50,12800,1,0
1,0,12800,1.03934126258005,1
0.989714859101932,12.74,12800,1.02826323271177,0.7452
1,0,12800,1.11091695789649,1
0.970961740677829,37.75,12800,1.00881663026773,0.245
0.990646537577946,12.58,12800,1.02879881851001,0.7484
1,0,12800,1.11387058624768,1
0.991563648513197,12.77,12800,1.02839959906448,0.7446
1,0,12800,1.11080586080586,1
0.991173801864225,12.46,12800,1.10038769281531,0.7508
1,0,12800,1.05886282040578,1
1,0,12800,1.11350586668886,1
0.990359042553192,12.71,12800,1.02892287234043,0.7458
1,0,12800,1.11277819454864,1
1,0,12800,1.11381911630606,1
1,0,12800,1.10848044877083,1
0.990478576797795,12.47,12800,1.03048525849829,0.7506
1,0,12800,1.06204379562044,1
1,0,12800,1.06114777378665,1
1,0,12800,1.06111297915266,1
1,0,12800,1.11183496199783,1
1,0,12800,1.10745104546963,1
0.99095870326627,12.71,12800,1.10181640465912,0.7458
1,0,12800,1.03817866292042,1
1,0,12800,1.05931148900871,1
0.988797364085667,13.07,12800,1.02883031301483,0.7386
1,0,12800,1.05846334507633,1
1,0,12800,1.1117540089271,1
1,0,12800,1.05895710681245,1
1,0,12800,1.1137045681894,1
1,0,12800,1.06039105684349,1
1,0,12800,1.11005184813514,1
1,0,12800,1.06262376237624,1
1,0,12800,1.05830258302583,1
1,0,12800,1.0617129513802,1
1,0,12800,1.05994322925363,1
1,0,12800,1.04258161476163,1
0.990039190071848,12.12,12800,1.05119203135206,0.7576
0.988781654705931,12.78,12800,1.10393466963623,0.7444
1,0,12800,1.04149480283782,1
1,0,12800,1.04098703471351,1
1,0,12800,1.11470126435832,1
1,0,12800,1.06088407005838,1
0.990210595590655,12.75,12800,1.02912142152024,0.745
0.989956005644559,12.52,12800,1.03013198306632,0.7496
1,0,12800,1.04244767588468,1
0.991217167950949,12.13,12800,1.03090562598393,0.7574
1,0,12800,1.11676271611125,1
1,0,12800,1.11045692014263,1
1,0,12800,1.04107542942494,1
1,0,12800,1.05863137616216,1
1,0,12800,1.1135277640468,1
1,0,12800,1.1143356061866,1
1,0,12800,1.04000339011781,1
0.991514951808221,12.36,12800,1.03188071505066,0.7528
0.961789075697852,50,12800,1,0
1,0,12800,1.06119564313628,1
1,0,12800,1.11112977740445,1
1,0,12800,1.04203356039209,1
1,0,12800,1.05625622303352,1
1,0,12800,1.11504499915096,1
1,0,12800,1.10775646371977,1
1,0,12800,1.05823243554897,1
1,0,12800,1.05915918435848,1
1,0,12800,1.11043719989891,1
1,0,12800,1.04127437794217,1
1,0,12800,1.11238782185692,1
1,0,12800,1.11717765644687,1
1,0,12800,1.03962781423943,1
0.968869381451678,37.64,12800,1.01024140453548,0.2472
1,0,12800,1.04027742959806,1
0.95995901316308,50,12800,1,0
1,0,12800,1.06057813154587,1
1,0,12800,1.11064460360583,1
1,0,12800,1.04136631716907,1
1,0,12800,1.0588479071695,1
1,0,12800,1.06055076310551,1
1,0,12800,1.10975916757573,1
1,0,12800,1.10880175025244,1
1,0,12800,1.06005609635374,1
1,0,12800,1.10668094571217,1
1,0,12800,1.06173252025729,1
1,0,12800,1.05949292946197,1
1,0,12800,1.05813761164406,1
1,0,12800,1.04052243804421,1
0.991285044808024,12.17,12800,1.02885801200362,0.7566
1,0,12800,1.11691354925098,1
1,0,12800,1.03959484346225,1
0.990665684107099,12.39,12800,1.03029558666994,0.7522
0.970946502057613,37.79,12800,1.01053497942387,0.2442
1,0,12800,1.06042771883289,1
0.990967100356344,12.82,12800,1.03008204193254,0.7436
0.971580671580672,37.09,12800,1.01031941031941,0.2582
1,0,12800,1.05931057789794,1
1,0,12800,1.11710581346717,1
1,0,12800,1.11248112732763,1
0.989077368638808,12.28,12800,1.02606537029375,0.7544
1,0,12800,1.0387913094148,1
1,0,12800,1.11012254490515,1
1,0,12800,1.11278195488722,1
1,0,12800,1.03858654887907,1
1,0,12800,1.11386509190718,1
1,0,12800,1.04132780082988,1
1,0,12800,1.05841238142786,1
1,0,12800,1.11096234309623,1
0.971177843973915,37.8,12800,1.00740681104581,0.244
1,0,12800,1.04047400484019,1
1,0,12800,1.11457547565166,1
1,0,12800,1.04173898669312,1
0.990131033338862,12.15,12800,1.03176314480013,0.757
1,0,12800,1.06185653302084,1
0.971381981247452,37.55,12800,1.0069302894415,0.249
1,0,12800,1.04011676396997,1
1,0,12800,1.11140539645754,1
1,0,12800,1.11252636018558,1
1,0,12800,1.11426904484081,1
1,0,12800,1.05918247931121,1
1,0,12800,1.04262267626863,1
0.970440962687773,37.39,12800,1.0335163947666,0.2522
0.991002780958613,12.13,12800,1.02805496482905,0.7574
1,0,12800,1.11375353400965,1
1,0,12800,1.11129651259803,1
0.991693395838474,12.18,12800,1.03232173698495,0.7564
1,0,12800,1.05701206824802,1
1,0,12800,1.11726141078838,1
1,0,12800,1.11316702461589,1
1,0,12800,1.11543601737387,1
1,0,12800,1.1104442777361,1
1,0,12800,1.11065228383617,1
1,0,12800,1.0408550676791,1
0.972320566462826,37.22,12800,1.01086256839395,0.2556
1,0,12800,1.05798806622405,1
1,0,12800,1.10921902524956,1
0.988887974318874,12.74,12800,1.10313606058112,0.7452
1,0,12800,1.11174195671851,1
1,0,12800,1.06298815822625,1
1,0,12800,1.11355524196895,1
1,0,12800,1.06067981535879,1
1,0,12800,1.11423579332723,1
1,0,12800,1.0585600530856,1
1,0,12800,1.11132215707325,1
1,0,12800,1.11611176175339,1
1,0,12800,1.06,1
1,0,12800,1.06146788990826,1
1,0,12800,1.11738471894985,1
1,0,12800,1.06124497991968,1
1,0,12800,1.03999669448806,1
0.9717096171043,37.86,12800,1.01016177546541,0.2428
1,0,12800,1.04124579124579,1
1,0,12800,1.06036351509088,1
1,0,12800,1.11162868075195,1
1,0,12800,1.03926614643865,1
1,0,12800,1.11578079934075,1
1,0,12800,1.03854478854479,1
1,0,12800,1.04108898411898,1
1,0,12800,1.03908333333333,1
1,0,12800,1.04306339196814,1
1,0,12800,1.04144562334218,1
0.970878459687124,37.42,12800,1.02671480144404,0.2516
0.989502397090428,12.98,12800,1.03099685898496,0.7404
1,0,12800,1.05993164957906,1
0.98903490416004,12.48,12800,1.10253620155688,0.7504
1,0,12800,1.11113869579609,1
1,0,12800,1.06016877637131,1
1,0,12800,1.05863440223369,1
1,0,12800,1.11588878684145,1
1,0,12800,1.06072297240627,1
1,0,12800,1.11124034227798,1
1,0,12800,1.05930487599123,1
1,0,12800,1.11112045053375,1
1,0,12800,1.11436877076412,1
1,0,12800,1.11279079533048,1
0.991436100131752,12.62,12800,1.03087944664032,0.7476
1,0,12800,1.11026072329689,1
1,0,12800,1.11066499372647,1
1,0,12800,1.05797222686967,1
1,0,12800,1.05720617202889,1
0.988926257074891,12.92,12800,1.02633089984415,0.7416
1,0,12800,1.03840423770899,1
0.989978643009693,12.1,12800,1.04838179727288,0.758
0.989733399569465,12.29,12800,1.09993376386819,0.7542
1,0,12800,1.05947799899615,1
0.969985358711567,37.51,12800,1.01033024239466,0.2498
1,0,12800,1.05836575875486,1
1,0,12800,1.10957189351581,1
1,0,12800,1.11039826695551,1
1,0,12800,1.11374007098192,1
1,0,12800,1.03868135508987,1
1,0,12800,1.04242781378904,1
1,0,12800,1.05903814262023,1
1,0,12800,1.04190909857492,1
1,0,12800,1.03742341447259,1
1,0,12800,1.05792050452245,1
1,0,12800,1.11324056328639,1
1,0,12800,1.05806558189477,1
1,0,12800,1.11247817773714,1
1,0,12800,1.06119715362076,1
1,0,12800,1.05750455071984,1
0.989904840711626,12.85,12800,1.02846503930492,0.743
0.989722675367047,11.47,12800,1.03205546492659,0.7706
1,0,12800,1.10692608297996,1
1,0,12800,1.11377844461115,1
0.969384492406075,37.32,12800,1.02829736211031,0.2536
1,0,12800,1.03864412426085,1
1,0,12800,1.05619821150217,1
1,0,12800,1.10875906325527,1
1,0,12800,1.03721857605716,1
0.98936170212766,12.33,12800,1.10011545439551,0.7534
1,0,12800,1.10870463751343,1
0.94396651941409,149.88,12800,0.979772146012555,0.2506
1,0,12800,1.10836613348966,1
1,0,12800,1.05925060502378,1
1,0,12800,1.03856930937861,1
1,0,12800,1.06232628653247,1
1,0,12800,1.039248434238,1
1,0,12800,1.06018518518519,1
1,0,12800,1.03968852047224,1
0.989778959614426,12.68,12800,1.03082931693535,0.7464
0.991615109084989,12.11,12800,1.02922500814067,0.7578
1,0,12800,1.11539746158985,1
1,0,12800,1.03903298917149,1
0.991030645295241,12.61,12800,1.10273233120173,0.7478
0.99111334674715,12.77,12800,1.1046277665996,0.7446
0.992146813259486,11.7,12800,1.09456890138051,0.766
1,0,12800,1.10839304834857,1
1,0,12800,1.04041337590321,1
1,0,12800,1.04046535154274,1
1,0,12800,1.10773549079501,1
1,0,12800,1.10869922710081,1
1,0,12800,1.05892034233048,1
1,0,12800,1.06041789040866,1
1,0,12800,1.10854560394412,1
0.989650073928043,12.81,12800,1.10317069163792,0.7438
1,0,12800,1.0594315245478,1
0.991667354178698,12.09,12800,1.03209306162858,0.7582
1,0,12800,1.11930952783889,1
1,0,12800,1.03859678499665,1
1,0,12800,1.11842879973084,1
1,0,12800,1.06040829986613,1
0.98880658436214,12.34,12800,1.03061728395062,0.7532
1,0,12800,1.05927263771447,1
1,0,12800,1.06087391594396,1
1,0,12800,1.10814175450245,1
1,0,12800,1.05987824201484,1
0.990917347865577,12.36,12800,1.02840393031129,0.7528
1,0,12800,1.11759778875953,1
1,0,12800,1.06341016892735,1
1,0,12800,1.04139415514529,1
1,0,12800,1.11200664727877,1
1,0,12800,1.06322080983248,1
1,0,12800,1.03853272757866,1
0.991529605263158,12.29,12800,1.03059210526316,0.7542
1,0,12800,1.05940426968188,1
0.990635617800613,12.55,12800,1.10226236844286,0.749
0.99083856058105,11.83,12800,1.03062066688676,0.7634
1,0,12800,1.11510014127815,1
1,0,12800,1.0370339889721,1
1,0,12800,1.05886699507389,1
1,0,12800,1.1154263760127,1
1,0,12800,1.11472098308223,1
1,0,12800,1.1087800446023,1
0.961280536484113,50,12800,1,0
1,0,12800,1.06141890198045,1
1,0,12800,1.11072290158889,1
1,0,12800,1.05616958099637,1
1,0,12800,1.11093515585931,1
1,0,12800,1.11094650205761,1
1,0,12800,1.11400651465798,1
1,0,12800,1.05820554096416,1
1,0,12800,1.06213238339823,1
0.973124391036051,36.61,12800,1.01169210782722,0.2678
1,0,12800,1.06189198255619,1
1,0,12800,1.11382045224435,1
0.989060700773153,12.22,12800,1.02977463398585,0.7556
0.967139536747616,38.07,12800,1.00873607437685,0.2386
1,0,12800,1.04063751668892,1
1,0,12800,1.11144130757801,1
1,0,12800,1.10756972111554,1
1,0,12800,1.11634140212748,1
1,0,12800,1.0610744423093,1
0.969624491748386,37.61,12800,1.00988599218688,0.2478
1,0,12800,1.06176446039563,1
1,0,12800,1.06265100391569,1
1,0,12800,1.06330382495407,1
0.990618056127068,12.5,12800,1.02970948893095,0.75
0.989597952612895,12.7,12800,1.03244448113597,0.746
1,0,12800,1.0391397495056,1
1,0,12800,1.06107764390897,1
0.990312343410723,12.27,12800,1.03131785535327,0.7546
0.989851938113459,12.69,12800,1.029446015638,0.7462
1,0,12800,1.11340725806452,1
1,0,12800,1.03909650924025,1
1,0,12800,1.11261148620488,1
1,0,12800,1.06080567519635,1
1,0,12800,1.11218859722454,1
1,0,12800,1.04466666666667,1
0.98922342875946,12.82,12800,1.02969726883843,0.7436
1,0,12800,1.05568867223003,1
1,0,12800,1.05906229290921,1
1,0,12800,1.06184879553222,1
1,0,12800,1.10856523912681,1
0.990479344316582,12.58,12800,1.0281480254988,0.7484
0.989317117265182,12.61,12800,1.10148738598077,0.7478
0.990487904879049,12.53,12800,1.02870028700287,0.7494
1,0,12800,1.05929313929314,1
1,0,12800,1.11158086711432,1
1,0,12800,1.06602968776659,1
1,0,12800,1.10917947425884,1
0.988707550280251,12.17,12800,1.09882954170788,0.7566
0.989795078594354,12.63,12800,1.10204921405646,0.7474
1,0,12800,1.05737501036398,1
0.969207019824504,37.64,12800,1.02908677283068,0.2472
1,0,12800,1.11054648450516,1
1,0,12800,1.06365298321423,1
0.989390142021721,12.8,12800,1.03040935672515,0.744
1,0,12800,1.11382382052128,1
1,0,12800,1.11141529782645,1
1,0,12800,1.05885337392187,1
1,0,12800,1.06080968972955,1
1,0,12800,1.05865078033227,1
1,0,12800,1.11342688698829,1
1,0,12800,1.05751848808546,1
1,0,12800,1.11315701372615,1
0.989956839309429,12.55,12800,1.02871845949535,0.749
0.990018816984374,12.67,12800,1.10177534156917,0.7466
1,0,12800,1.10936717315078,1
1,0,12800,1.11073380818287,1
1,0,12800,1.05825081135059,1
1,0,12800,1.11069496462755,1
0.973634805322015,37.01,12800,1.01085625663211,0.2598
1,0,12800,1.05839845391144,1
1,0,12800,1.06007800182557,1
0.99251497005988,12.06,12800,1.09855289421158,0.7588
1,0,12800,1.11381084957395,1
1,0,12800,1.10931718802556,1
1,0,12800,1.05446623093682,1
1,0,12800,1.03778108465608,1
1,0,12800,1.03935087866812,1
0.990514351132554,12.59,12800,1.10131654264453,0.7482
0.989558970932175,12.29,12800,1.0327430671567,0.7542
0.970228945878165,37.33,12800,1.00995065124181,0.2534
1,0,12800,1.11265237494746,1
1,0,12800,1.11324553309286,1
1,0,12800,1.10952182952183,1
1,0,12800,1.04189098250336,1
0.989354678989932,12.36,12800,1.02946030698135,0.7528
0.991631112569741,12.42,12800,1.10059074499508,0.7516
0.990041152263375,12.5,12800,1.10098765432099,0.75
0.990236637431739,12.53,12800,1.030531193116,0.7494
1,0,12800,1.03839676658808,1
1,0,12800,1.06198830409357,1
1,0,12800,1.06040604895981,1
1,0,12800,1.03925171204276,1
1,0,12800,1.10889919865036,1
1,0,12800,1.10973274498376,1
1,0,12800,1.11590319068755,1
0.968982831227729,37.62,12800,1.02826368642695,0.2476
0.98976023976024,12.62,12800,1.1023976023976,0.7476
0.970055033991583,37.55,12800,1.00938815150534,0.249
1,0,12800,1.03939916276779,1
0.989946489378952,12.63,12800,1.02732284741365,0.7474
1,0,12800,1.11435482525649,1
1,0,12800,1.05701532760654,1
1,0,12800,1.06357070876722,1
0.988727332135272,12.62,12800,1.10047377879431,0.7476
1,0,12800,1.06219976809674,1
1,0,12800,1.11178122934567,1
0.990509784160578,12.4,12800,1.10246073738137,0.752
1,0,12800,1.03945725464081,1
0.972615057630998,36.87,12800,1.00972778549824,0.2626
1,0,12800,1.0606416932639,1
1,0,12800,1.06174374274822,1
1,0,12800,1.060842822708,1
1,0,12800,1.11085219707057,1
1,0,12800,1.11272359095511,1
1,0,12800,1.06288369006139,1
0.990262419541178,12.27,12800,1.02813995708863,0.7546
1,0,12800,1.04190619011914,1
0.990533703280561,12.69,12800,1.02815407213971,0.7462
0.972235912600624,37.26,12800,1.00919993428618,0.2548
1,0,12800,1.05934791580685,1
1,0,12800,1.11141552511416,1
1,0,12800,1.11255447536038,1
0.990903021198464,12.31,12800,1.10023368385912,0.7538
1,0,12800,1.05607709562183,1
0.989711934156379,12.45,12800,1.10074074074074,0.751
1,0,12800,1.05947026486757,1
1,0,12800,1.06107382550336,1
1,0,12800,1.06218007887891,1
1,0,12800,1.11066931742876,1
1,0,12800,1.05827967640746,1
1,0,12800,1.10926385442514,1
0.961305628272251,50,12800,1,0
1,0,12800,1.11092465178721,1
1,0,12800,1.0635398378062,1
1,0,12800,1.05907243010039,1
1,0,12800,1.05871101871102,1
1,0,12800,1.03924322538004,1
1,0,12800,1.10987745702772,1
1,0,12800,1.11190336381176,1
0.989880557398806,12.45,12800,1.10053085600531,0.751
1,0,12800,1.06486849844551,1
1,0,12800,1.05980841316118,1
1,0,12800,1.113406372836,1
1,0,12800,1.06137977680081,1
0.972681582360571,37.09,12800,1.0102140077821,0.2582
1,0,12800,1.03837846818408,1
1,0,12800,1.05997338213276,1
0.990556741665298,12.64,12800,1.10157661356545,0.7472
1,0,12800,1.04050464807437,1
0.971995519283085,36.98,12800,1.01016162586014,0.2604
0.960525268603263,50,12800,1,0
1,0,12800,1.1148120733613,1
1,0,12800,1.10938023450586,1
1,0,12800,1.06156392221763,1
1,0,12800,1.11309423109457,1
1,0,12800,1.05840396072837,1
0.971077073488675,37.32,12800,1.03022649503014,0.2536
1,0,12800,1.05895915678524,1
1,0,12800,1.11721031117043,1
1,0,12800,1.10811723963173,1
1,0,12800,1.04001674340728,1
1,0,12800,1.06432602921647,1
1,0,12800,1.10698689956332,1
1,0,12800,1.10975609756098,1
1,0,12800,1.05881385210167,1
0.971819514578922,37.53,12800,1.01091382961394,0.2494
1,0,12800,1.06021989005497,1
1,0,12800,1.11021794978039,1
0.990315755208333,12.3,12800,1.02921549479167,0.754
1,0,12800,1.03940600630496,1
0.96779949712061,37.83,12800,1.009814259064,0.2434
1,0,12800,1.06298433635614,1
1,0,12800,1.06242716830365,1
0.969334088518489,37.02,12800,1.01043773768104,0.2596
0.992122753754,12.73,12800,1.02986789201608,0.7454
1,0,12800,1.06202710567889,1
1,0,12800,1.11042789757412,1
1,0,12800,1.05834601725013,1
1,0,12800,1.06159330183205,1
1,0,12800,1.11926605504587,1
1,0,12800,1.10615128844555,1
1,0,12800,1.11412952060555,1
1,0,12800,1.04104664771777,1
1,0,12800,1.11354750977392,1
1,0,12800,1.06210869020786,1
0.990042442050277,12.65,12800,1.02873000326477,0.747
1,0,12800,1.038410041841,1
1,0,12800,1.058671555963,1
1,0,12800,1.05835632472201,1
1,0,12800,1.0418063002681,1
1,0,12800,1.05784502215163,1
1,0,12800,1.05818983106178,1
1,0,12800,1.05650231634679,1
1,0,12800,1.06215691242294,1
1,0,12800,1.04208768267223,1
1,0,12800,1.11011365508154,1
1,0,12800,1.06290726817043,1
0.990094854360782,12.74,12800,1.0285402501469,0.7452
0.97139661233621,37.54,12800,1.00966762543944,0.2492
0.972161704187848,37.21,12800,1.01170015331235,0.2558
1,0,12800,1.05924092409241,1
0.989506995336442,13.03,12800,1.02939706862092,0.7394
1,0,12800,1.03854245560885,1
1,0,12800,1.06275522960247,1
0.991816152765148,12.28,12800,1.0311647515913,0.7544
1,0,12800,1.1132959584972,1
1,0,12800,1.03987240829346,1
1,0,12800,1.06198003327787,1
1,0,12800,1.03899581589958,1
0.971610101335049,37.3,12800,1.00772076564259,0.254
1,0,12800,1.11211722094172,1
1,0,12800,1.05773634281976,1
1,0,12800,1.06013125512715,1
1,0,12800,1.10894714939659,1
1,0,12800,1.0392189447445,1
1,0,12800,1.0605883823652,1
1,0,12800,1.06025502125177,1
1,0,12800,1.03872248883005,1
0.972590627763042,113.94,12800,1.08214773732015,0.7468
1,0,12800,1.11496365611162,1
1,0,12800,1.06073609506519,1
1,0,12800,1.04145978152929,1
1,0,12800,1.064,1
0.989749897498975,12.39,12800,1.02935629356294,0.7522
1,0,12800,1.0573729657921,1
1,0,12800,1.05740432612313,1
1,0,12800,1.10993201790748,1
1,0,12800,1.06019847453457,1
1,0,12800,1.06081137599331,1
1,0,12800,1.05789694176791,1
1,0,12800,1.04133209365227,1
1,0,12800,1.1098150308282,1
0.991896808334711,12.56,12800,1.02910534149165,0.7488
1,0,12800,1.03835274542429,1
0.989018193738731,12.73,12800,1.10195049991805,0.7454
0.972882463448501,37.22,12800,1.01029159519726,0.2556
1,0,12800,1.11507102630915,1
0.991443761422163,12.61,12800,1.0315667054328,0.7478
1,0,12800,1.1122618061309,1
1,0,12800,1.05920997920998,1
1,0,12800,1.05717619603267,1
0.963242299142585,50,12800,1,0
1,0,12800,1.11938036706516,1
1,0,12800,1.05686686266275,1
1,0,12800,1.11310531662716,1
1,0,12800,1.11521046453128,1
0.962954014657325,50,12800,1,0
0.98992443324937,12.63,12800,1.03131821998321,0.7474
1,0,12800,1.05851894468645,1
1,0,12800,1.11057612485472,1
0.959772911597729,50,12800,1,0
0.989513108614232,12.9,12800,1.02962962962963,0.742
1,0,12800,1.10982127943878,1
0.989535266974291,12.79,12800,1.02743902439024,0.7442
1,0,12800,1.10951868113661,1
1,0,12800,1.11605042016807,1
1,0,12800,1.06416576155067,1
1,0,12800,1.06205149852258,1
0.990662700380103,12.26,12800,1.09841348537432,0.7548
1,0,12800,1.11312600627065,1
0.989709393265827,12.62,12800,1.02881369885568,0.7476
0.990591730626393,12.5,12800,1.10118016010564,0.75
1,0,12800,1.1126412138204,1
1,0,12800,1.11180946080053,1
1,0,12800,1.05582991545995,1
1,0,12800,1.03831227809429,1
1,0,12800,1.06131642612831,1
0.944139264990329,150.6,12800,1,0.247
1,0,12800,1.11213326703133,1
1,0,12800,1.04039218972597,1
1,0,12800,1.06185739363036,1
0.973511009994312,36.85,12800,1.02852035426993,0.263
1,0,12800,1.11648790222,1
1,0,12800,1.06037861729631,1
1,0,12800,1.1131758177079,1
1,0,12800,1.06036615536863,1
1,0,12800,1.06057563587684,1
1,0,12800,1.1157469717362,1
1,0,12800,1.03947589450697,1
0.972328789486573,37.16,12800,1.03044649416374,0.2568
1,0,12800,1.03726812816189,1
0.989120727449866,12.77,12800,1.02792887878542,0.7446
0.990169351507642,12.66,12800,1.02850061957869,0.7468
0.971286401827229,37.5,12800,1.03067134350273,0.25
1,0,12800,1.06035414415163,1
1,0,12800,1.0406746031746,1
1,0,12800,1.11359825620389,1
1,0,12800,1.11686777487132,1
0.991257285595337,12.31,12800,1.03164029975021,0.7538
1,0,12800,1.11424529871859,1
1,0,12800,1.06324713861806,1
