"","x"
"1",0.192631578947368
"2",0.158421052631579
"3",0.224912280701754
"4",0.211228070175439
"5",0.138771929824561
"6",0.225263157894737
"7",0.221754385964912
"8",0.186315789473684
"9",0.213684210526316
"10",0.153508771929825
"11",0.159473684210526
"12",0.235263157894737
"13",0.172982456140351
"14",0.22140350877193
"15",0.231578947368421
"16",0.172982456140351
"17",0.204561403508772
"18",0.147719298245614
"19",0.150701754385965
"20",0.172982456140351
"21",0.132456140350877
"22",0.19
"23",0.231754385964912
"24",0.213508771929825
"25",0.112982456140351
"26",0.206491228070175
"27",0.207017543859649
"28",0.14280701754386
"29",0.17140350877193
"30",0.217894736842105
"31",0.215087719298246
"32",0.169824561403509
"33",0.177368421052632
"34",0.205789473684211
"35",0.232280701754386
"36",0.211929824561404
"37",0.196140350877193
"38",0.128245614035088
"39",0.161929824561404
"40",0.210877192982456
"41",0.209824561403509
"42",0.226842105263158
"43",0.209824561403509
"44",0.148947368421053
"45",0.229824561403509
"46",0.224035087719298
"47",0.133333333333333
"48",0.219298245614035
"49",0.207894736842105
"50",0.186140350877193
"51",0.217368421052632
"52",0.231228070175439
"53",0.204561403508772
"54",0.222280701754386
"55",0.218771929824561
"56",0.229824561403509
"57",0.171754385964912
"58",0.229122807017544
"59",0.228947368421053
"60",0.221052631578947
"61",0.218947368421053
"62",0.228070175438597
"63",0.180175438596491
"64",0.240175438596491
"65",0.224912280701754
"66",0.229824561403509
"67",0.195614035087719
"68",0.225438596491228
"69",0.175263157894737
"70",0.238421052631579
"71",0.201228070175439
"72",0.20280701754386
"73",0.223684210526316
"74",0.171929824561404
"75",0.233859649122807
"76",0.215087719298246
"77",0.215263157894737
"78",0.224385964912281
"79",0.175438596491228
"80",0.224035087719298
"81",0.197894736842105
"82",0.135789473684211
"83",0.125789473684211
"84",0.219824561403509
"85",0.173333333333333
"86",0.219122807017544
"87",0.120175438596491
"88",0.205438596491228
"89",0.221052631578947
"90",0.157543859649123
"91",0.192982456140351
"92",0.22859649122807
"93",0.206491228070175
"94",0.235263157894737
"95",0.204210526315789
"96",0.221228070175439
"97",0.221228070175439
"98",0.205263157894737
"99",0.237719298245614
"100",0.184035087719298
"101",0.22
"102",0.165087719298246
"103",0.20719298245614
"104",0.228070175438597
"105",0.200877192982456
"106",0.149649122807018
"107",0.23719298245614
"108",0.195087719298246
"109",0.186140350877193
"110",0.222456140350877
"111",0.21859649122807
"112",0.159649122807018
"113",0.206842105263158
"114",0.199122807017544
"115",0.225964912280702
"116",0.180526315789474
"117",0.226666666666667
"118",0.168421052631579
"119",0.218070175438596
"120",0.19280701754386
"121",0.22
"122",0.153508771929825
"123",0.218771929824561
"124",0.202982456140351
"125",0.186666666666667
"126",0.22
"127",0.210701754385965
"128",0.172982456140351
"129",0.176140350877193
"130",0.185263157894737
"131",0.225263157894737
"132",0.174035087719298
"133",0.234210526315789
"134",0.215964912280702
"135",0.219824561403509
"136",0.220701754385965
"137",0.209298245614035
"138",0.213157894736842
"139",0.221228070175439
"140",0.177543859649123
"141",0.165789473684211
"142",0.233157894736842
"143",0.223684210526316
"144",0.228771929824561
"145",0.205438596491228
"146",0.142982456140351
"147",0.229122807017544
"148",0.223333333333333
"149",0.218771929824561
"150",0.198947368421053
"151",0.124736842105263
"152",0.178245614035088
"153",0.207719298245614
"154",0.226140350877193
"155",0.136315789473684
"156",0.224385964912281
"157",0.184385964912281
"158",0.232982456140351
"159",0.217543859649123
"160",0.229298245614035
"161",0.160877192982456
"162",0.217543859649123
"163",0.213157894736842
"164",0.235263157894737
"165",0.182982456140351
"166",0.198947368421053
"167",0.219649122807018
"168",0.223859649122807
"169",0.14280701754386
"170",0.146140350877193
"171",0.106842105263158
"172",0.192982456140351
"173",0.13
"174",0.231929824561404
"175",0.20280701754386
"176",0.223859649122807
"177",0.194561403508772
"178",0.157719298245614
"179",0.120526315789474
"180",0.218070175438596
"181",0.186666666666667
"182",0.204035087719298
"183",0.180175438596491
"184",0.225263157894737
"185",0.191228070175439
"186",0.195614035087719
"187",0.193684210526316
"188",0.20280701754386
"189",0.199473684210526
"190",0.235789473684211
"191",0.184385964912281
"192",0.183157894736842
"193",0.182982456140351
"194",0.202631578947368
"195",0.23
"196",0.234035087719298
"197",0.227368421052632
"198",0.211052631578947
"199",0.224210526315789
"200",0.192982456140351
"201",0.213333333333333
"202",0.217719298245614
"203",0.188771929824561
"204",0.164561403508772
"205",0.150877192982456
"206",0.181052631578947
"207",0.195789473684211
"208",0.180350877192982
"209",0.202982456140351
"210",0.201228070175439
"211",0.206140350877193
"212",0.166140350877193
"213",0.179298245614035
"214",0.186315789473684
"215",0.191052631578947
"216",0.230526315789474
"217",0.211578947368421
"218",0.201052631578947
"219",0.235964912280702
"220",0.223157894736842
"221",0.227017543859649
"222",0.193508771929825
"223",0.22280701754386
"224",0.125263157894737
"225",0.207719298245614
"226",0.14719298245614
"227",0.236842105263158
"228",0.152105263157895
"229",0.157368421052632
"230",0.238771929824561
"231",0.219298245614035
"232",0.158947368421053
"233",0.24
"234",0.157719298245614
"235",0.233684210526316
"236",0.230701754385965
"237",0.163684210526316
"238",0.153684210526316
"239",0.183859649122807
"240",0.184210526315789
"241",0.206140350877193
"242",0.192631578947368
"243",0.174561403508772
"244",0.205087719298246
"245",0.20140350877193
"246",0.21280701754386
"247",0.236315789473684
"248",0.226140350877193
"249",0.227543859649123
"250",0.212631578947368
"251",0.234210526315789
"252",0.190701754385965
"253",0.185438596491228
"254",0.201754385964912
"255",0.214912280701754
"256",0.18719298245614
"257",0.208245614035088
"258",0.172456140350877
"259",0.154736842105263
"260",0.220175438596491
"261",0.174912280701754
"262",0.204035087719298
"263",0.224385964912281
"264",0.214210526315789
"265",0.182280701754386
"266",0.220701754385965
"267",0.160350877192982
"268",0.222456140350877
"269",0.203508771929825
"270",0.233508771929825
"271",0.185087719298246
"272",0.231228070175439
"273",0.223859649122807
"274",0.0975438596491228
"275",0.184561403508772
"276",0.23140350877193
"277",0.159824561403509
"278",0.211578947368421
"279",0.18280701754386
"280",0.200175438596491
"281",0.153508771929825
"282",0.165087719298246
"283",0.213859649122807
"284",0.164035087719298
"285",0.152105263157895
"286",0.218421052631579
"287",0.195438596491228
"288",0.189473684210526
"289",0.224210526315789
"290",0.188245614035088
"291",0.168421052631579
"292",0.197719298245614
"293",0.211228070175439
"294",0.188421052631579
"295",0.206315789473684
"296",0.209473684210526
"297",0.216140350877193
"298",0.13719298245614
"299",0.204210526315789
"300",0.207368421052632
"301",0.227017543859649
"302",0.226491228070175
"303",0.232105263157895
"304",0.17719298245614
"305",0.216315789473684
"306",0.159824561403509
"307",0.194912280701754
"308",0.231754385964912
"309",0.211052631578947
"310",0.204035087719298
"311",0.226842105263158
"312",0.217719298245614
"313",0.244385964912281
"314",0.203333333333333
"315",0.208947368421053
"316",0.142456140350877
"317",0.235614035087719
"318",0.217368421052632
"319",0.222631578947368
"320",0.170701754385965
"321",0.225789473684211
"322",0.200350877192982
"323",0.15
"324",0.223157894736842
"325",0.225087719298246
"326",0.131754385964912
"327",0.144912280701754
"328",0.188421052631579
"329",0.225438596491228
"330",0.208070175438596
"331",0.199298245614035
"332",0.190877192982456
"333",0.147543859649123
"334",0.174736842105263
"335",0.215614035087719
"336",0.208245614035088
"337",0.229298245614035
"338",0.226315789473684
"339",0.172456140350877
"340",0.158421052631579
"341",0.223684210526316
"342",0.221754385964912
"343",0.201754385964912
"344",0.196842105263158
"345",0.151052631578947
"346",0.221929824561404
"347",0.189649122807018
"348",0.173859649122807
"349",0.228070175438597
"350",0.142280701754386
"351",0.0985964912280702
"352",0.223157894736842
"353",0.209122807017544
"354",0.231929824561404
"355",0.178421052631579
"356",0.204736842105263
"357",0.202631578947368
"358",0.19280701754386
"359",0.204561403508772
"360",0.170175438596491
"361",0.184385964912281
"362",0.208771929824561
"363",0.196491228070175
"364",0.226315789473684
"365",0.220526315789474
"366",0.197543859649123
"367",0.194736842105263
"368",0.174912280701754
"369",0.231052631578947
"370",0.165789473684211
"371",0.207543859649123
"372",0.197894736842105
"373",0.185438596491228
"374",0.231929824561404
"375",0.22719298245614
"376",0.214561403508772
"377",0.207543859649123
"378",0.154385964912281
"379",0.212982456140351
"380",0.116842105263158
"381",0.157719298245614
"382",0.167543859649123
"383",0.19859649122807
"384",0.228070175438597
"385",0.169824561403509
"386",0.194035087719298
"387",0.178070175438596
"388",0.230350877192982
"389",0.129122807017544
"390",0.217017543859649
"391",0.201228070175439
"392",0.220175438596491
"393",0.235263157894737
"394",0.193859649122807
"395",0.194035087719298
"396",0.193508771929825
"397",0.213859649122807
"398",0.163684210526316
"399",0.223157894736842
"400",0.215964912280702
"401",0.189473684210526
"402",0.161578947368421
"403",0.192631578947368
"404",0.197368421052632
"405",0.194736842105263
"406",0.22
"407",0.194912280701754
"408",0.218947368421053
"409",0.213508771929825
"410",0.195087719298246
"411",0.198421052631579
"412",0.193508771929825
"413",0.178070175438596
"414",0.228070175438597
"415",0.160877192982456
"416",0.232982456140351
"417",0.235087719298246
"418",0.207017543859649
"419",0.197543859649123
"420",0.170526315789474
"421",0.149824561403509
"422",0.216491228070175
"423",0.157543859649123
"424",0.221228070175439
"425",0.229298245614035
"426",0.200701754385965
"427",0.184736842105263
"428",0.194912280701754
"429",0.179298245614035
"430",0.16140350877193
"431",0.202456140350877
"432",0.18140350877193
"433",0.206491228070175
"434",0.212280701754386
"435",0.240877192982456
"436",0.213508771929825
"437",0.218771929824561
"438",0.181754385964912
"439",0.211754385964912
"440",0.208947368421053
"441",0.204736842105263
"442",0.157017543859649
"443",0.144210526315789
"444",0.208070175438596
"445",0.155263157894737
"446",0.233859649122807
"447",0.212982456140351
"448",0.2
"449",0.157017543859649
"450",0.215614035087719
"451",0.208245614035088
"452",0.175087719298246
"453",0.221228070175439
"454",0.198070175438596
"455",0.139649122807018
"456",0.232456140350877
"457",0.209298245614035
"458",0.200175438596491
"459",0.223859649122807
"460",0.195438596491228
"461",0.191929824561404
"462",0.171052631578947
"463",0.216140350877193
"464",0.205789473684211
"465",0.150350877192982
"466",0.169122807017544
"467",0.188421052631579
"468",0.195438596491228
"469",0.235263157894737
"470",0.19
"471",0.177543859649123
"472",0.214912280701754
"473",0.21719298245614
"474",0.224561403508772
"475",0.173508771929825
"476",0.198421052631579
"477",0.200350877192982
"478",0.154561403508772
"479",0.190350877192982
"480",0.150350877192982
"481",0.211228070175439
"482",0.184736842105263
"483",0.220350877192982
"484",0.225964912280702
"485",0.203684210526316
"486",0.168421052631579
"487",0.23140350877193
"488",0.223157894736842
"489",0.204561403508772
"490",0.226315789473684
"491",0.204912280701754
"492",0.207017543859649
"493",0.221754385964912
"494",0.207017543859649
"495",0.232280701754386
"496",0.184385964912281
"497",0.152631578947368
"498",0.21
"499",0.182982456140351
"500",0.198421052631579
"501",0.174912280701754
"502",0.227894736842105
"503",0.216842105263158
"504",0.238947368421053
"505",0.179824561403509
"506",0.161052631578947
"507",0.205614035087719
"508",0.191228070175439
"509",0.144561403508772
"510",0.230526315789474
"511",0.222631578947368
"512",0.234561403508772
"513",0.193157894736842
"514",0.155789473684211
"515",0.18
"516",0.189473684210526
"517",0.18
"518",0.218947368421053
"519",0.230877192982456
"520",0.170350877192982
"521",0.197368421052632
"522",0.214210526315789
"523",0.193684210526316
"524",0.217368421052632
"525",0.107543859649123
"526",0.22
"527",0.220350877192982
"528",0.17140350877193
"529",0.108771929824561
"530",0.205438596491228
"531",0.194035087719298
"532",0.169473684210526
"533",0.233684210526316
"534",0.184561403508772
"535",0.217894736842105
"536",0.216315789473684
"537",0.223157894736842
"538",0.143684210526316
"539",0.229298245614035
"540",0.22859649122807
"541",0.218947368421053
"542",0.188771929824561
"543",0.214035087719298
"544",0.238771929824561
"545",0.158245614035088
"546",0.235438596491228
"547",0.216491228070175
"548",0.166491228070175
"549",0.185087719298246
"550",0.201578947368421
"551",0.217543859649123
"552",0.192982456140351
"553",0.157719298245614
"554",0.20280701754386
"555",0.166842105263158
"556",0.22
"557",0.219473684210526
"558",0.232105263157895
"559",0.194912280701754
"560",0.229298245614035
"561",0.119473684210526
"562",0.237719298245614
"563",0.223508771929825
"564",0.194210526315789
"565",0.215789473684211
"566",0.223684210526316
"567",0.216491228070175
"568",0.220175438596491
"569",0.198771929824561
"570",0.197017543859649
"571",0.229473684210526
"572",0.224561403508772
"573",0.225614035087719
"574",0.128947368421053
"575",0.217368421052632
"576",0.220526315789474
"577",0.187894736842105
"578",0.165964912280702
"579",0.157719298245614
"580",0.166315789473684
"581",0.213508771929825
"582",0.239473684210526
"583",0.18
"584",0.215789473684211
"585",0.189122807017544
"586",0.178245614035088
"587",0.195263157894737
"588",0.211578947368421
"589",0.224561403508772
"590",0.19859649122807
"591",0.231754385964912
"592",0.201228070175439
"593",0.223333333333333
"594",0.202456140350877
"595",0.11140350877193
"596",0.223157894736842
"597",0.213859649122807
"598",0.167368421052632
"599",0.23
"600",0.207894736842105
"601",0.175087719298246
"602",0.186315789473684
"603",0.175789473684211
"604",0.184210526315789
"605",0.21719298245614
"606",0.233157894736842
"607",0.171754385964912
"608",0.196842105263158
"609",0.192105263157895
"610",0.220350877192982
"611",0.21280701754386
"612",0.164035087719298
"613",0.222280701754386
"614",0.235614035087719
"615",0.197017543859649
"616",0.174385964912281
"617",0.203508771929825
"618",0.197894736842105
"619",0.185789473684211
"620",0.207368421052632
"621",0.184035087719298
"622",0.143157894736842
"623",0.218947368421053
"624",0.218245614035088
"625",0.163859649122807
"626",0.20719298245614
"627",0.150877192982456
"628",0.225789473684211
"629",0.166491228070175
"630",0.22719298245614
"631",0.22140350877193
"632",0.162982456140351
"633",0.216666666666667
"634",0.221578947368421
"635",0.160350877192982
"636",0.157017543859649
"637",0.210877192982456
"638",0.136140350877193
"639",0.153508771929825
"640",0.204385964912281
"641",0.189122807017544
"642",0.201578947368421
"643",0.197543859649123
"644",0.229298245614035
"645",0.211929824561404
"646",0.200701754385965
"647",0.175789473684211
"648",0.206491228070175
"649",0.225614035087719
"650",0.132456140350877
"651",0.184912280701754
"652",0.183333333333333
"653",0.171052631578947
"654",0.183859649122807
"655",0.157543859649123
"656",0.176140350877193
"657",0.176666666666667
"658",0.171052631578947
"659",0.182982456140351
"660",0.183157894736842
"661",0.207719298245614
"662",0.206842105263158
"663",0.176491228070175
"664",0.162982456140351
"665",0.178421052631579
"666",0.230701754385965
"667",0.176491228070175
"668",0.208947368421053
"669",0.203508771929825
"670",0.139298245614035
"671",0.163157894736842
"672",0.230350877192982
"673",0.204736842105263
"674",0.193859649122807
"675",0.219298245614035
"676",0.134736842105263
"677",0.164385964912281
"678",0.233333333333333
"679",0.213859649122807
"680",0.103684210526316
"681",0.180350877192982
"682",0.174912280701754
"683",0.206315789473684
"684",0.232631578947368
"685",0.224912280701754
"686",0.209298245614035
"687",0.207543859649123
"688",0.206315789473684
"689",0.223157894736842
"690",0.151052631578947
"691",0.214385964912281
"692",0.205263157894737
"693",0.224912280701754
"694",0.120526315789474
"695",0.162631578947368
"696",0.139649122807018
"697",0.0792982456140351
"698",0.212280701754386
"699",0.159649122807018
"700",0.190175438596491
"701",0.174912280701754
"702",0.237017543859649
"703",0.223333333333333
"704",0.249649122807018
"705",0.203333333333333
"706",0.213157894736842
"707",0.228245614035088
"708",0.13
"709",0.198421052631579
"710",0.167368421052632
"711",0.197719298245614
"712",0.146315789473684
"713",0.199122807017544
"714",0.136842105263158
"715",0.190526315789474
"716",0.184035087719298
"717",0.209824561403509
"718",0.170175438596491
"719",0.210526315789474
"720",0.234912280701754
"721",0.147894736842105
"722",0.194210526315789
"723",0.218947368421053
"724",0.15
"725",0.218245614035088
"726",0.187543859649123
"727",0.185614035087719
"728",0.209649122807018
"729",0.206491228070175
"730",0.187894736842105
"731",0.206666666666667
"732",0.229824561403509
"733",0.161052631578947
"734",0.224035087719298
"735",0.200350877192982
"736",0.178421052631579
"737",0.204210526315789
"738",0.202982456140351
"739",0.169824561403509
"740",0.185263157894737
"741",0.203508771929825
"742",0.204385964912281
"743",0.208245614035088
"744",0.208245614035088
"745",0.223859649122807
"746",0.14859649122807
"747",0.240175438596491
"748",0.205087719298246
"749",0.206140350877193
"750",0.231929824561404
"751",0.217894736842105
"752",0.186315789473684
"753",0.147543859649123
"754",0.235087719298246
"755",0.222105263157895
"756",0.152982456140351
"757",0.235964912280702
"758",0.222105263157895
"759",0.174210526315789
"760",0.155087719298246
"761",0.222456140350877
"762",0.234385964912281
"763",0.137368421052632
"764",0.207719298245614
"765",0.224736842105263
"766",0.191228070175439
"767",0.209298245614035
"768",0.211578947368421
"769",0.196491228070175
"770",0.229824561403509
"771",0.20719298245614
"772",0.208421052631579
"773",0.153157894736842
"774",0.177543859649123
"775",0.227368421052632
"776",0.234561403508772
"777",0.207719298245614
"778",0.22859649122807
"779",0.218947368421053
"780",0.221754385964912
"781",0.198947368421053
"782",0.139122807017544
"783",0.224385964912281
"784",0.215438596491228
"785",0.167017543859649
"786",0.216140350877193
"787",0.19859649122807
"788",0.213333333333333
"789",0.192456140350877
"790",0.144912280701754
"791",0.127017543859649
"792",0.236842105263158
"793",0.201754385964912
"794",0.143157894736842
"795",0.181929824561403
"796",0.14
"797",0.16
"798",0.220175438596491
"799",0.215614035087719
"800",0.188070175438596
"801",0.168771929824561
"802",0.202982456140351
"803",0.222982456140351
"804",0.202631578947368
"805",0.208245614035088
"806",0.207894736842105
"807",0.155263157894737
"808",0.146315789473684
"809",0.173508771929825
"810",0.177894736842105
"811",0.164385964912281
"812",0.167719298245614
"813",0.228947368421053
"814",0.236842105263158
"815",0.204736842105263
"816",0.158070175438596
"817",0.225614035087719
"818",0.132280701754386
"819",0.188421052631579
"820",0.227719298245614
"821",0.189473684210526
"822",0.200526315789474
"823",0.216491228070175
"824",0.195789473684211
"825",0.208070175438596
"826",0.204912280701754
"827",0.22719298245614
"828",0.221754385964912
"829",0.242280701754386
"830",0.238421052631579
"831",0.192631578947368
"832",0.217543859649123
"833",0.214035087719298
"834",0.198421052631579
"835",0.183333333333333
"836",0.126491228070175
"837",0.220877192982456
"838",0.227543859649123
"839",0.219649122807018
"840",0.174385964912281
"841",0.24
"842",0.223333333333333
"843",0.213157894736842
"844",0.176666666666667
"845",0.212631578947368
"846",0.21719298245614
"847",0.167543859649123
"848",0.189824561403509
"849",0.217543859649123
"850",0.245964912280702
"851",0.220701754385965
"852",0.218421052631579
"853",0.157719298245614
"854",0.218771929824561
"855",0.18140350877193
"856",0.208771929824561
"857",0.232456140350877
"858",0.190175438596491
"859",0.233333333333333
"860",0.214210526315789
