"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.000175866440813453,2.47351204257629e-87,5.58662830849076e-40,2.13692260004366e-35,7.00048710310579e-54,3.95241809757062e-38,5.24241982363801e-43,3.63170822034223e-168,2.478959396032e-202,9.54471350485941e-40
4.07215813288276e-05,4.71132397117719e-67,1.38835893363979e-25,2.74934716558667e-42,5.13039207392246e-50,2.29319792227621e-24,6.45700769548592e-36,2.41435323060032e-144,6.25479893843588e-176,1.37867251409832e-40
9.91543982138494e-06,1.3979008021571e-85,1.99635766268955e-26,1.19012038150507e-36,3.43123437586694e-52,2.11000584016042e-24,4.85787363612401e-33,2.78992380905177e-131,1.26954551190758e-183,2.0129987213098e-42
4.37276593074404e-07,1.08901190765812e-102,4.07302140137896e-30,4.12383370596986e-36,5.72416422756532e-83,7.28316845699459e-25,2.37359786389909e-32,4.21126749118202e-165,2.65001433631851e-204,2.4952401046651e-44
1.51639310389617e-08,1.58165196779651e-76,1.63737758141612e-17,2.36442835747784e-36,3.01721356132484e-88,1.69225517815169e-26,2.18486564033243e-28,2.76678446708372e-134,1.08223116337728e-149,1.3336567510697e-29
5.56771839081648e-06,9.57101176361983e-102,3.1549360135463e-45,2.64352426977206e-47,9.8721035834529e-66,2.73391223536641e-35,1.5869652540058e-48,3.83048284890193e-151,2.90393096234321e-188,1.20076126385734e-62
1.85434248395676e-07,1.63255822741164e-83,2.02232973011805e-27,6.88982575224367e-34,6.60261795411698e-62,9.52343499621231e-21,1.79682426070851e-30,1.28766936402438e-149,6.49484131685596e-190,8.10416404093285e-35
7.5142723453328e-08,1.99021495033179e-76,7.67579413659131e-23,4.48811501595548e-31,3.44059497418381e-109,5.98417128204961e-23,6.49329571630352e-32,8.11195487844952e-88,2.93209867289765e-169,3.80701475584232e-42
2.78724403499736e-06,4.90621475592165e-90,1.27256384674163e-26,6.54894040796556e-45,4.26662078523758e-61,4.65944450714909e-22,7.78173525796744e-31,6.6385399906385e-160,1.45500237710765e-167,7.19786635661771e-43
1.01945719333637e-10,6.7107533857193e-92,5.02205546579799e-29,2.41845068629403e-45,1.01136007811116e-77,1.95531412791492e-33,2.34328569595023e-34,1.68871611461246e-133,1.33223329416986e-191,4.08274939377249e-44
1.71387198511139e-14,5.42935632017736e-83,1.4189488631137e-29,6.22810014819393e-39,2.21789421018798e-132,2.06059393690302e-24,4.54481604547713e-30,2.64367115152122e-107,1.70095069471542e-155,5.49269531677551e-35
0.00180666381460716,1.23176400703845e-59,1.67961190688229e-25,3.44879323083186e-41,2.77588254583551e-91,3.20790799274197e-34,1.11444810852978e-33,1.86671038989576e-105,1.31588705077588e-158,8.86537766147097e-66
7.49126467305485e-06,2.85645912522495e-79,2.14627747179972e-31,4.52412945149037e-34,1.04655521550702e-48,2.00881069865129e-31,1.38457018748384e-30,3.74115310512489e-146,1.27004657698134e-189,2.24888443242799e-49
1.09900681943627e-07,1.50578845043973e-84,4.21237909251106e-23,2.74130260371866e-33,3.36629886997548e-80,1.4085679785502e-22,8.60532057191454e-35,5.28180968276278e-138,5.11582448196348e-153,4.99305471692308e-45
2.94898938447751e-05,4.01904389654598e-81,4.20980008098617e-22,1.28562384482294e-32,8.70492749861752e-86,3.2739040659214e-25,7.41579388700269e-32,4.67229414793153e-120,3.36306801926797e-186,6.0989748072182e-42
1.82792450112286e-05,4.07313166494011e-83,8.82645794576657e-37,2.49274865052886e-29,2.74258147625767e-61,3.2222628865115e-31,2.0018756344472e-34,3.96163478340357e-162,5.53045692446885e-155,1.24497337733141e-42
1.5955311214758e-06,5.47011878484759e-86,2.90533929827287e-26,3.83255934846249e-42,5.23881383120967e-105,2.5666550171691e-24,1.53401762633175e-36,8.58012765602255e-84,1.72714588131361e-187,1.24104545346245e-32
0.00922592557160829,1.52710392802655e-79,1.26045994404276e-35,6.39598418749631e-34,2.91876059963853e-70,1.02401701305303e-23,1.33659895756872e-30,2.71149875435483e-151,5.22503465563533e-169,1.83396047676778e-40
6.99100527325447e-12,4.39686126655552e-109,1.31304210511708e-35,6.97588342707321e-43,2.57331241852782e-81,3.04405384507779e-37,1.04884304029638e-42,8.67466979576853e-168,2.16026260285546e-221,1.0435180763141e-42
1.54524828935246e-06,7.07016583115755e-90,3.77958613211311e-19,2.23171717256755e-36,6.32391425274661e-93,2.01226446716184e-22,3.81131772407385e-32,5.81179195427616e-90,4.24823870393849e-192,2.49530227524798e-38
8.52909529697623e-06,1.76378421469376e-105,5.59340170884514e-25,4.34789932700816e-40,1.31618147528246e-46,7.20923011922474e-33,3.1381056530453e-37,9.72815548544982e-145,5.85097872297844e-185,1.12404466086256e-44
3.38883132170506e-08,2.04305986900841e-68,2.50012572767138e-28,7.38191438495815e-45,1.89182698076611e-58,2.04462130127443e-27,4.41596838075223e-36,1.5615291354291e-147,4.26806396969907e-188,2.31081382602609e-45
1.04392468094054e-06,3.72930185087508e-77,3.4597910442369e-28,8.41555590891101e-41,6.36469204960577e-59,2.28031174512344e-24,1.57895028403757e-24,1.90438610051267e-133,8.17110189619912e-165,4.68071126707667e-56
4.29100542350104e-08,9.3994043524955e-94,2.75754053484891e-17,3.36064647571659e-42,2.22014816170388e-61,1.93679469550557e-23,2.50147127699504e-36,6.33622608360656e-112,5.27323482808892e-176,2.07829839411214e-26
