"","x"
"759",0.218245614035088
"760",0.161578947368421
"761",0.23
"762",0.231754385964912
"763",0.156315789473684
"764",0.189649122807018
"765",0.146315789473684
"766",0.215087719298246
"767",0.248421052631579
"768",0.236315789473684
"769",0.164561403508772
"770",0.18859649122807
"771",0.239298245614035
"772",0.213333333333333
"773",0.143333333333333
"774",0.223684210526316
"775",0.234561403508772
"776",0.19719298245614
"777",0.175263157894737
"778",0.21859649122807
"779",0.235789473684211
"780",0.231578947368421
"781",0.218245614035088
"782",0.235789473684211
"783",0.226666666666667
"784",0.164035087719298
"785",0.0885964912280702
"786",0.186666666666667
"787",0.241929824561403
"788",0.110350877192982
"789",0.221228070175439
"790",0.228947368421053
"791",0.221929824561404
"792",0.140877192982456
"793",0.221578947368421
"794",0.222105263157895
"795",0.231578947368421
"796",0.235087719298246
"797",0.209122807017544
"798",0.193684210526316
"799",0.167543859649123
"800",0.243859649122807
"801",0.233859649122807
"802",0.222456140350877
"803",0.152982456140351
"804",0.225087719298246
"805",0.22280701754386
"806",0.155789473684211
"807",0.20859649122807
"808",0.238421052631579
"809",0.138421052631579
"810",0.236666666666667
"811",0.224385964912281
"812",0.229122807017544
"813",0.225964912280702
"814",0.236315789473684
"815",0.207719298245614
"816",0.192280701754386
"817",0.220877192982456
"818",0.228070175438597
"819",0.218245614035088
"820",0.239824561403509
"821",0.236842105263158
"822",0.224561403508772
"823",0.0610526315789474
"824",0.240701754385965
"825",0.236491228070175
"826",0.245789473684211
"827",0.208947368421053
"828",0.191929824561404
"829",0.241578947368421
"830",0.174385964912281
"831",0.235438596491228
"832",0.130526315789474
"833",0.218421052631579
"834",0.228421052631579
"835",0.172280701754386
"836",0.242631578947368
"837",0.173508771929825
"838",0.23859649122807
"839",0.236666666666667
"840",0.230526315789474
"841",0.204385964912281
"842",0.212456140350877
"843",0.213333333333333
"844",0.225614035087719
"845",0.235438596491228
"846",0.200175438596491
"847",0.224210526315789
"848",0.139298245614035
"849",0.186842105263158
"850",0.217368421052632
"851",0.247543859649123
"852",0.22719298245614
"853",0.233157894736842
"854",0.149473684210526
"855",0.191228070175439
"856",0.192631578947368
"857",0.243508771929825
"858",0.190175438596491
"859",0.198245614035088
"860",0.217017543859649
"861",0.193157894736842
"862",0.148070175438596
"863",0.161929824561404
"864",0.224210526315789
"865",0.158421052631579
"866",0.119473684210526
"867",0.220701754385965
"868",0.241052631578947
"869",0.234561403508772
"870",0.222105263157895
"871",0.221754385964912
"872",0.233508771929825
"873",0.217719298245614
"874",0.177543859649123
"875",0.214561403508772
"876",0.200701754385965
"877",0.21280701754386
"878",0.21280701754386
"879",0.224736842105263
"880",0.234912280701754
"881",0.235263157894737
"882",0.225087719298246
"883",0.202631578947368
"884",0.149824561403509
"885",0.163333333333333
"886",0.213157894736842
"887",0.235964912280702
"888",0.238771929824561
"889",0.218245614035088
"890",0.195789473684211
"891",0.171929824561404
"892",0.201754385964912
"893",0.22719298245614
"894",0.238947368421053
"895",0.194385964912281
"896",0.193157894736842
"897",0.241754385964912
"898",0.228245614035088
"899",0.230175438596491
"900",0.223157894736842
"901",0.151929824561403
"902",0.225614035087719
"903",0.19719298245614
"904",0.237719298245614
"905",0.188245614035088
"906",0.189122807017544
"907",0.197368421052632
"908",0.171228070175439
"909",0.234912280701754
"910",0.234736842105263
"911",0.224736842105263
"912",0.231754385964912
"913",0.197894736842105
"914",0.221052631578947
"915",0.243859649122807
"916",0.212456140350877
"917",0.237017543859649
"918",0.178947368421053
"919",0.225087719298246
"920",0.241228070175439
"921",0.209473684210526
"922",0.179473684210526
"923",0.246140350877193
"924",0.109298245614035
"925",0.211052631578947
"926",0.218947368421053
"927",0.235964912280702
"928",0.204561403508772
"929",0.141754385964912
"930",0.192280701754386
"931",0.219298245614035
"932",0.137543859649123
