"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
6.22816288950138e-15,2.59987621930223e-86,2.08213689506213e-39,3.27419094837361e-49,1.60806261738544e-121,4.34820242936418e-46,2.20746999745881e-59,1.16762522751982e-113,4.85873592456268e-123,1.01679111264122e-77
3.99446014717497e-09,1.2865563662998e-78,2.02249487200881e-25,4.41610268661939e-40,5.40965919960482e-88,2.13687881961944e-51,4.53295030414492e-52,4.04734250664726e-100,2.62810039906268e-123,3.17129877368066e-59
4.48494538617176e-24,2.74212764531923e-73,7.07054609673603e-46,4.71194724685943e-58,5.65703629578914e-100,1.05242148058617e-58,3.97198383834081e-70,4.52555753275367e-100,3.74969216477753e-127,8.43657950231158e-88
2.38088248699592e-11,4.24910866233893e-79,9.66679292937284e-42,2.98464611058442e-30,2.10130670355428e-88,9.17496466957023e-46,4.09322226017575e-57,2.51844829848594e-94,1.89615447945997e-119,1.25645005346936e-72
0.000111981775939314,2.10992615406563e-51,7.52546336150151e-20,5.30497777906326e-38,2.24947237165125e-75,1.41397527940324e-40,1.49383179016265e-51,3.84645584564659e-83,3.93011417768084e-101,5.63870334430935e-56
4.61454022795428e-06,3.24786949452898e-66,2.0067620812386e-25,2.46939898689411e-33,3.15415642892324e-74,5.93069320286474e-50,2.28333943861864e-52,2.03785175371554e-82,1.07871030032366e-116,1.52478174792056e-67
4.32879201090983e-08,4.05863234158011e-66,1.02686141089758e-32,2.35822705955907e-34,2.50536163531413e-89,1.10110316023594e-52,1.23338476476581e-45,1.79091317539987e-99,1.50537076590994e-117,1.08320750668292e-58
4.47623175111897e-09,7.38515049685133e-69,1.73432220747902e-26,1.11547768825491e-44,8.75901742416777e-87,3.56479539455665e-47,1.93390127988775e-66,5.08340346675781e-103,1.06727356040584e-116,9.41982144404359e-65
1.48963156408964e-07,3.03404501353841e-66,5.92054526133195e-38,1.85680715449017e-41,9.84054763090942e-87,9.89997506256774e-46,1.84139694245481e-50,5.18785482557818e-97,8.80536281376867e-100,9.82643585165889e-70
2.94454336313001e-12,1.05328262753944e-70,1.04008126847974e-35,1.11010021998546e-36,8.54358488890785e-91,5.04251838322329e-48,1.77793413191024e-61,1.34269685937854e-99,9.68876159133053e-108,4.6653506192829e-67
2.08147585050334e-10,4.57778713855377e-62,1.04442315462949e-32,1.97931357807493e-36,1.91499796129536e-77,5.61223634149444e-53,3.07550208786026e-43,2.5017819653162e-97,5.73122618688599e-106,1.73416646888364e-57
4.99870247119004e-15,4.12835578368239e-74,2.06738729591574e-38,1.34405887077886e-45,9.38645711470406e-88,1.29695778844632e-50,2.15503346686617e-66,1.78738035109724e-111,1.45687137483714e-107,3.28140231870245e-80
7.82661918192893e-08,1.9135341746441e-78,1.58294692580019e-28,3.22458447861931e-45,5.22171091859225e-91,9.06269599354394e-47,4.2829845580995e-51,1.40056227717901e-102,1.12619828452367e-118,1.71183354202071e-75
1.28170728442432e-13,1.62973130216827e-80,4.63497618624789e-43,2.65260853188997e-59,2.48179357781804e-105,4.55175331020631e-50,4.02489689480294e-67,1.27363806462366e-106,4.74207974449765e-125,2.61669955448004e-79
1.00700559087331e-07,1.3093985317624e-72,3.45962006626015e-35,7.58199895111348e-38,3.08975654016171e-93,9.08876808735259e-50,6.24157917423385e-58,7.69128956084288e-100,4.38401635715839e-101,3.81749011957394e-70
1.73821643677602e-06,1.47244976047137e-62,1.78627974256516e-33,3.1032665408218e-34,6.35176594733922e-81,1.75599896427427e-37,7.49903796335568e-44,9.00650953996199e-88,8.18829681845835e-116,6.19174814753094e-54
1.62481164627727e-11,2.36619953243686e-74,4.10994266271237e-36,2.79682423596224e-34,1.75214447745888e-96,1.71629553657213e-38,1.49504616060924e-56,1.49290269281883e-93,6.42574367667467e-113,4.70142635946792e-54
7.88569586770766e-08,2.05977392854533e-59,5.43136551304384e-37,2.44080867787423e-48,3.23314365537216e-74,1.00430211645873e-50,6.67387763806344e-53,2.29837950696933e-98,4.52938908671658e-113,8.4358389856464e-69
1.15386646304601e-09,1.43503368610931e-87,1.4544185949092e-41,1.04744508500415e-47,6.28082992721454e-100,2.24249698613475e-57,3.84669185366392e-62,1.05620894449408e-113,2.13788916299533e-117,2.12869218554562e-67
1.14493368025976e-11,7.09682046498104e-81,1.17914186241721e-40,1.5109086983717e-41,6.07117509705401e-79,2.65493683157392e-48,5.1397712186443e-52,1.19880389656482e-101,3.55927021539632e-111,1.36674822587438e-64
8.89906442872833e-09,2.27447347755684e-65,1.1197921106475e-34,1.41468193293304e-43,6.16166978706867e-84,6.14551347762158e-53,1.99874991117595e-57,2.18722104378469e-99,4.30584729541953e-110,3.17197903245276e-51
9.53831771283498e-09,2.37931751272519e-78,6.26310470089286e-39,2.34455172998525e-53,1.41147563090545e-82,4.50683903541456e-54,1.26995888149337e-58,1.32723598449744e-105,1.76679154493235e-113,4.71201160567769e-68
2.26664006938051e-06,8.74322591278401e-64,4.91319959215806e-38,8.6457451854889e-31,2.1960180367858e-76,6.91014793508187e-43,1.08042916659042e-47,4.7567495180832e-86,1.28393752406342e-102,6.59833414010107e-52
1.23535544224914e-10,4.74394811547759e-78,6.84942107545017e-32,6.5858732897505e-33,9.81797289297915e-98,4.33204721549625e-45,2.12986133059102e-49,1.42565180062706e-107,6.27264922477791e-109,6.44007491646137e-57
2.29825662681272e-09,6.23006933092405e-76,8.17372515037495e-33,8.06202301126072e-45,5.91244980594482e-77,1.37697527202539e-45,1.57961070696513e-59,1.91579237273041e-95,4.93930492167415e-121,8.11690234153467e-72
2.0021600679277e-09,5.91532846467942e-60,7.21384035664498e-28,3.76680365908989e-33,6.73397839322574e-80,1.25744649316754e-39,6.77182008455228e-56,3.07770948433546e-106,5.26297828948263e-102,8.19074925002033e-58
8.57127373005736e-09,1.02624093914431e-73,1.01183105760858e-37,6.60029752965999e-31,6.58881228729761e-85,9.97131849729892e-46,1.2340701930205e-62,8.4506205051587e-98,2.66248739364779e-101,5.89921735683607e-55
1.94152678363898e-11,8.84761362233753e-64,6.75023659962867e-35,2.17632383673116e-43,1.30357096567561e-85,1.24283820188811e-35,3.44835572948099e-42,3.14685778864663e-93,8.53693833265285e-97,3.54592024595438e-59
1.02974785811485e-13,3.34874406374087e-71,2.51182759589864e-35,1.77636837690356e-51,2.21120290513215e-96,5.99296663076833e-47,1.36437036735036e-70,5.28721337677627e-107,4.5917606554857e-114,1.39731285794575e-63
