Dwell,Music,Dwell:Music,Dwell:B1,Music:B1,Music:FirstCysto
0.8217089013733269,0.49162048006824577,0.8383134234402795,0.589673676298083,0.24451456496384763,0.6741089791733206
0.26158007306311826,0.9581930100492393,0.6742680720468969,0.9709211257804232,0.4950166882589917,0.3909494936445326
0.9400187663384427,0.5661033422583857,0.620803153868478,0.802917607537695,0.4487101918148659,0.8099751892462258
0.5573116403628436,0.00989294961714871,0.37735755261563686,0.05389103426262668,0.06303364954075713,0.024845130298561027
0.628218859503681,0.06807539665904902,0.5619297075604166,0.8447875204147126,0.438238483004178,0.580495567111251
0.46216446661318794,0.6346955160204636,0.8785752389079632,0.1783757106267047,0.642408076459889,0.46007040707732155
0.08931000379432057,0.9346616759630315,0.9412730628248376,0.8044276933408465,0.7111223089259866,0.08570819235190129
0.9958714605163362,0.6335028251933561,0.39403808042892996,0.20691583671262836,0.09014258468283835,0.8113306272430263
0.2828315797121684,0.8781606197090377,0.03770991186247041,0.07730683889701173,0.5869557850717297,0.6622904206712666
0.4784755039700642,0.9275585416202251,0.16291017649608247,0.6881679674705473,0.24453741295680514,0.5001735678242638
0.8381325916165362,0.866253045736807,0.7204582555841419,0.8382398955855618,0.6677825298198738,0.7417717364983076
0.9654393935787767,0.12673160778930787,0.2741799021176434,0.6846853183452226,0.23703578358200808,0.17855334670331363
0.002518134748433234,0.24665211935461276,0.2249220843861547,0.006879161838328572,0.2435666847138871,0.5195648603279118
0.19485211242318323,0.2840838362319512,0.5421883811076009,0.2603447138451315,0.47308572930925663,0.8561968904060248
0.7456613304198991,0.6932894581571777,0.9155563892626319,0.7125574201381338,0.9633538190559419,0.9335261313503291
0.13540266229771375,0.5921528852384377,0.36052549636791004,0.3447652773109581,0.26926125314321225,0.6009283845932898
0.4283784675978746,0.36065672199871396,0.4511150544863532,0.6806000185298584,0.3283446222268527,0.6886399754109624
0.1937562644883366,0.45392813925654374,0.5553455288946004,0.20208991543770294,0.6904275304185645,0.790338628755351
0.8744135946009123,0.7235571656703219,0.5540522569279869,0.21354184236446927,0.18205327831738236,0.5400626452255519
0.6824696948115565,0.839682552254802,0.8280899317542584,0.4489236652141854,0.9834311767725145,0.4435297803325864
0.28618624304629253,0.4980878589312385,0.7824561089157097,0.23981040708289073,0.05791551719073251,0.9349522428025556
0.31187574106241206,0.3199408253220019,0.12499147152784067,0.9550305790300626,0.6377052753058349,0.49857844753919234
0.04946814676556287,0.39357949074249055,0.1724524440115884,0.8903628880280311,0.4600047397618954,0.025565143304437342
0.8442171788975928,0.7250260901632638,0.2454963417989105,0.3497225209434983,0.8156684256159444,0.9337087952364498
0.14194336865243665,0.5763151770621873,0.595689016459703,0.15290966628853025,0.9223543184309642,0.7176969262110297
0.7914896355836923,0.4913046303852772,0.6382167512237363,0.04878820378965351,0.4955110118972715,0.2150683321981596
0.16147729593858884,0.39634556607177146,0.6415452313371914,0.12335056578226099,0.16448309938479613,0.5346587713577516
0.7841329401610049,0.41203411455979383,0.08317432281937887,0.10152483936437424,0.9161882027431258,0.42565976671150857
0.6565820720490269,0.5086191712480501,0.8836466139330407,0.24377442768707658,0.7786918342173239,0.678516961268594
0.02112959418608508,0.12589596671345785,0.028375129687662114,0.8383533799616778,0.2638552829501629,0.34381498177628206
0.16659858253447793,0.833986494172743,0.6058889336010015,0.7049336830794651,0.8148448750207876,0.5041406945149827
0.8303857422701232,0.1649725082864352,0.7742871772962483,0.5933456217505887,0.08405040956852991,0.2757903295404024
0.7611798767611062,0.08908180892586758,0.3328114278234736,0.7167638112783243,0.11360974601187569,0.7338977966181512
0.9557429299844868,0.38015081576270793,0.5287492844098656,0.3373566049511194,0.17181702353557607,0.6946847863316022
0.738519276852179,0.26148156184244686,0.8192033021919708,0.6349958159019408,0.2993412547431266,0.2493721561532111
0.42315373645033294,0.040136226120330035,0.14086883594862668,0.29906700819862314,0.43032368882254857,0.7384544639292898
0.49248923392168426,0.0027192101893349367,0.10260662892348414,0.13768671986452904,0.716408073262452,0.28103126800791534
0.6863115335566876,0.9337578638902452,0.9790643077332917,0.3100671835958448,0.49464494635151435,0.6869420066363652
0.1201103042051986,0.11007125762689027,0.2951964547393825,0.6103711671187974,0.1578223499204682,0.7076204209954897
0.26126757895212777,0.7973396669217635,0.5424314078219354,0.8422537619281641,0.42461469116154515,0.22825934050899988
0.159036727643294,0.8033287466709966,0.32344657772219215,0.28595823922077557,0.4358589825772181,0.483008187737514
0.09354282690185795,0.23854186147547804,0.14111580634118262,0.1927836143309582,0.9399118269098751,0.6013358750746699
0.030223943453917487,0.28573770675971716,0.02924582002310981,0.15193590401849155,0.9773763716014531,0.48732686272201775
0.4101492636006321,0.3841207119093513,0.5645531809788085,0.1668639369972644,0.792253854145066,0.6409906312923759
0.2769266367462821,0.009885932027362519,0.14401860906314343,0.5089534418365673,0.9907081399274416,0.014636965342274499
0.08861116489544957,0.7662253422691241,0.8485763116814051,0.13322780301329376,0.6343457666193122,0.8394380264767032
0.11210447355221788,0.49959116501842216,0.7238535160021846,0.3506734896752453,0.5114627476663243,0.09037691168528057
0.9057959029632214,0.8781792545315192,0.14672541290587876,0.17603206176876254,0.44370692551921925,0.5418389837638123
0.6175803305235578,0.6063854560228198,0.6508829410579748,0.7608407650555932,0.9796360390433434,0.8385280597520001
0.23936447959183232,0.4714084357392042,0.5119024604263157,0.575756505233857,0.49670394845762444,0.08582315430094953
0.9139424134549035,0.20437893032894944,0.8660788405890497,0.6539148446427065,0.35750602267640386,0.06317512756842839
0.15429247336992946,0.6896001927989102,0.7218961629189113,0.6410420645808719,0.8365253153850365,0.27070182526862285
0.637549005597178,0.8603257079282229,0.22799619273430807,0.9757573130572605,0.6037401673893921,0.9311250357206661
0.16691048373415576,0.2868747272016682,0.13894120814784175,0.2776812972213688,0.7386709649448715,0.6027736371210067
0.6417046289429654,0.8817880162411613,0.8828198534425631,0.38374836281567287,0.19296670144077357,0.8525259678707043
0.9406728391197998,0.7421883848551795,0.7349270761082043,0.7215639009456414,0.4371952032520333,0.5605139041376346
0.3006376432132674,0.9229745568162026,0.7602419723427897,0.9329906953446514,0.2009006475100534,0.6689048082023766
0.4639205952019886,0.6058427651075761,0.7024537194778531,0.4881492814777854,0.507047390318451,0.3467935274301024
0.9338448074792542,0.857582823610837,0.6549159071533927,0.7620818872077544,0.6195234380875254,0.847589776984347
0.7564243047000369,0.09967850866505203,0.15500653445732132,0.7715612161697395,0.018696863259338784,0.6960201838745002
0.23898371590992395,0.6468792488642091,0.5643183518454845,0.8478022496139359,0.21979303985721574,0.5142391786378953
0.46097250295420045,0.4869315403361497,0.4590581486311073,0.7712750452727142,0.8931289512072538,0.9502712898826203
0.8498956980374319,0.31177490574027206,0.6787362093945477,0.9424173161471625,0.9404407236171768,0.8306414726654396
0.6970833538546667,0.8311055725597983,0.37589467171424007,0.615236162878862,0.2767786477688646,0.08034963257904947
0.05074233161429153,0.6479328599632603,0.1550452807380286,0.04971218080866613,0.12835137437168412,0.8779705674563052
0.06016573604456736,0.6733091991590748,0.889485285928091,0.08522457561620536,0.022881842007033634,0.3906776687758022
0.8505980541269846,0.8821365797222388,0.8868830510279851,0.7668271885278926,0.8708050239687037,0.8393566083592763
0.6620720832012004,0.7654197295035841,0.9011013481565738,0.6973472777020169,0.6874191781879272,0.8253765368766875
0.6929861314778241,0.9770527055466075,0.9543052079949913,0.6918259694152449,0.26827987321193525,0.16209813554515481
0.17644287946772905,0.9742301152656654,0.22325979025733164,0.9584036301425926,0.5166503963001683,0.8776750901585183
0.3932464892505076,0.6515872467252297,0.7733222965900226,0.6911590111224447,0.32146748174597783,0.043521871299464686
0.46564915833527315,0.3678770676232739,0.866500568057373,0.6018620379468289,0.11502315838479849,0.4122289820196818
0.588338786150315,0.8663773104539053,0.5054013492049615,0.4360486403607344,0.30217007202351276,0.9723162133020247
0.9118041115410649,0.48952871613981375,0.7280929681876491,0.26463895683042554,0.4528454358375107,0.11504001346633044
0.7052037559960195,0.4488112523027764,0.7708614083000915,0.5267032867479373,0.5287057630295431,0.8784466014718572
0.5229996980192312,0.93850084777865594,0.6690129270696529,0.6056052904041822,0.6796219741559989,0.6933968280495661
0.7662751429690102,0.5729014305106778,0.8880499081552842,0.24520616384059724,0.348517564745516,0.3837038181617465
0.027134503802307683,0.6919997505103186,0.08085439351676607,0.1403040392778175,0.549672106848147,0.7606359906426499
0.8824887824418098,0.5334444354127514,0.47175570424688584,0.9709507664379754,0.8520902956741405,0.7529479902695718
0.9331821954222796,0.4868260042958984,0.1753673463222279,0.6718933242166043,0.840273663336666,0.6489003531057705
0.2850361284135529,0.23844741079346946,0.11038543015530748,0.9748422188994101,0.974058299444905,0.7148571341308693
0.4080670951036128,0.22038544963144757,0.92546164815027,0.08754986784502371,0.6453148090487923,0.3025915382610409
0.9356169915911051,0.9738374394437795,0.26443541195363696,0.72076074614634,0.8499266777510754,0.5521738277726111
0.07795350901539698,0.40753500584059876,0.1412676877122116,0.4691882179774666,0.6339403238239666,0.23204495959083182
0.5076145229805351,0.2191154682957373,0.05246877121321652,0.3074738683178677,0.13970120915664633,0.2840135613598905
0.9501442799407649,0.841376748866756,0.6830561669700475,0.8808278250843383,0.4963589503369097,0.7339491567649299
0.610630143535123,0.29294160927482604,0.25009820943530003,0.3058823776456974,0.24553421116862012,0.11012541167903139
0.7630420199645289,0.09771781918603865,0.2501118720151884,0.6747494344952208,0.9168574090317295,0.8470604450501754
0.9168591632412932,0.80699715019166,0.5911333199373882,0.476819330476989,0.4943240072742613,0.3883816777411426
0.38871988294535653,0.34092276235197394,0.14255357242104172,0.5618600550839338,0.8486533186135355,0.804415975083559
0.20392182917071938,0.16675142523459227,0.38100657171286195,0.5661151845559407,0.21908836786472072,0.5443870891804304
0.7444219587386959,0.19007667871129394,0.7647565812441081,0.28654441463502056,0.35428649444285,0.8044349191315573
0.14575204852762422,0.06979620044941667,0.041886123948803575,0.9965190267253705,0.5728610613689611,0.8125745518588263
0.9622549405478378,0.30749393997889723,0.5266044418651414,0.9716124392956648,0.47425092899159244,0.752498531079973
0.466257645550827,0.26681839227016485,0.7024075931525852,0.4544114917409103,0.27078124131320724,0.13966855042733634
0.5549739135371065,0.15308410118725727,0.18893758140130237,0.023893159390034842,0.5342627961312617,0.1940009936452236
0.25740383149764595,0.7941464824782012,0.5585941983222572,0.9286825606514849,0.5250492157476644,0.6248186125211778
0.24746977858688993,0.6228243306339464,0.6729683562971511,0.9054113196179895,0.39272643044834976,0.6275667608209865
0.8763677089587522,0.536259959334977,0.5635144882011337,0.25795821722913825,0.5635250297399657,0.6177988293806875
0.21344229163128373,0.09224747589171173,0.04946799662792211,0.06755368703987061,0.6519402475261732,0.31060300431323734
0.9512522523903865,0.16361616707362037,0.043837339102054194,0.684885762140862,0.43468075773159043,0.07390913912888145
0.14771712092578942,0.4916444781720732,0.35828629629849534,0.5220431072180757,0.01248488276655019,0.6156399685297147
0.9313176695014048,0.7568925026837996,0.9014451559399782,0.5804260740362162,0.793609377812287,0.5438581705358777
0.639187190885434,0.4265012999972611,0.9511133617916928,0.1334961247261765,0.5180744530744559,0.2649177618134898
0.7038854631181471,0.28969612741976847,0.5189007136181528,0.5833000227033903,0.37810928555964896,0.5718446762974903
0.8934628896371285,0.504566416131323,0.9866087992627315,0.8726795662071464,0.6505196214283554,0.5913333705687723
0.6501737857496499,0.42688871617607627,0.459091219122032,0.8074282789718471,0.11827039743950975,0.43176888098974614
0.3187318328057364,0.04404347655889187,0.051679305524577175,0.2607612313583564,0.8523870126631492,0.950935440463323
0.35668436942294335,0.8642378811167528,0.758260048968111,0.8722515153096798,0.055742193563484956,0.3045356141171413
0.19071121450481612,0.4831140656071699,0.10228292056915284,0.27441799409327977,0.5020274396034751,0.8690962568544568
0.755472805684841,0.09678767776292672,0.7344822655305099,0.4091767656838241,0.9620989541237716,0.0518683660133959
0.2191955006076062,0.2018296459183869,0.56898367059053,0.5788247651554295,0.21835840251390726,0.18058048608803015
0.5256444776999871,0.3246689703563778,0.4958921864987049,0.8216338336387028,0.07857502415625789,0.9009623542543304
0.07930537372647826,0.8827703163994902,0.34663618380336236,0.8093765915812154,0.6765570775989017,0.9865789324753871
0.546750756834504,0.5229945863248011,0.32151845932675904,0.5871715821525099,0.6253152576804912,0.218862027500156
0.7824681731143656,0.8394208200629181,0.26180864957692546,0.38378318091834607,0.3648085368101035,0.6684029501467679
0.8154261334935291,0.8091477541737925,0.3366394678313132,0.4243895754898996,0.9736160999313569,0.2997776454338528
0.8047576274236741,0.6740605048863417,0.4929307771115073,0.5220773866592102,0.6668597117242797,0.9783996488195918
0.1602776686386166,0.2778647897506687,0.5037921827356272,0.08688675116166258,0.4062483313876987,0.6460224135103967
0.08564600061859852,0.4122760358849088,0.6800201692270524,0.2903549998236559,0.393698344114764,0.40621896048897677
0.4999464813630799,0.34376450532990455,0.0028267861886482667,0.5563467361469457,0.05281247345141235,0.9729588456907045
0.6776427355946923,0.5768226921222427,0.257599785469961,0.9263655190331743,0.9919494426255259,0.9446099718919249
0.2883756506928314,0.8074439261484018,0.9767040774572564,0.3564083230825525,0.5213388900954614,0.8135581501227218
0.6063761992329335,0.33520205493898825,0.8616926943012779,0.6650848546984842,0.10382712285815489,0.23714743350706188
0.027479070626364337,0.8500452797944452,0.021066488291856564,0.9148677254573749,0.3627799915031451,0.03774563530766105
0.36484120881133336,0.9406649998344963,0.2938743886008638,0.7713682361605948,0.5443728974258065,0.9350491090151123
0.7893134332466509,0.8746095558551599,0.5897310377267834,0.5657525526936189,0.18667525829738082,0.7869642443325715
0.0431789185714182,0.5137538312629827,0.3944860044990018,0.3724974268075269,0.9211644264006047,0.9448618083995656
0.3365820063098854,0.525578721613299,0.7530671131694192,0.11127149576291713,0.21357951216032842,0.13562739492882384
0.013401753369967203,0.6675421609425325,0.4186028914467665,0.786500953719907,0.6438699423966233,0.8139942489166047
0.31137083949215255,0.018364227761751842,0.17367201157250456,0.7333325861688913,0.3200991452866192,0.24686747636400788
0.8116256295978551,0.39365370573898995,0.6032246166647592,0.07736294870313204,0.46639749545679177,0.14457729893913646
0.992078417862902,0.39079531647921145,0.7525498932139204,0.20649653446847338,0.9320933961018663,0.21431823466848415
0.8835706757432568,0.5173904812873492,0.09609295246056836,0.03817825069721614,0.7175161633168969,0.3149452480485771
0.03856601853881772,0.9286465960690892,0.7746636490685309,0.9641275910388667,0.8378949617321102,0.7686076238869833
0.01003936797719578,0.0227601273467579,0.02936156359486641,0.12643919512858376,0.8960538981031023,0.13856299395518112
0.44830802687061916,0.7231744049919842,0.4764343752131301,0.01613985179049589,0.19857013323691927,0.3867418369939539
0.6573321201311645,0.6719721750512352,0.48727918496413847,0.7303060082305275,0.22295646739524702,0.6960718280744057
0.5686623290899377,0.5145378070276065,0.8026530530624888,0.4775785762147383,0.9787027820367661,0.7734619665911455
0.3459706951906678,0.9323692296459142,0.8739976797507369,0.05742098604965619,0.4984821071422845,0.00871212761966565
0.3526729683536412,0.1573097085345983,0.5862394590424487,0.003612304681809943,0.2825872474269746,0.3743425290762128
0.9942736567440338,0.6695013014448985,0.887090101623079,0.9743206435957644,0.212179301463203,0.9607045672864811
0.07531607066471833,0.621557455563552,0.19721690779352324,0.554769959865615,0.41492848038866426,0.12820373446924094
0.5491676464975455,0.273498702511332,0.6205030776039342,0.5938048101999384,0.5412614568682832,0.9517059885241363
0.8997030007562599,0.44737932740327035,0.5388629264580406,0.8921690220612981,0.7665105931311945,0.680415165540301
0.6359763086837084,0.572000008922335,0.47340165770028,0.7742870875846368,0.7924031279573346,0.8611931901800205
0.8363917346937575,0.2297304507981299,0.4670672502046823,0.6995515089327857,0.044046780572273306,0.37451324895090216
0.34938098794452616,0.5525486845963871,0.588274680021047,0.153102082339194,0.05943920375299316,0.9464452213108298
0.0926616483522363,0.2907373259827377,0.42840195743174947,0.9729902127824123,0.7329865986858316,0.8810696936347309
0.7340563661812131,0.8215533030114139,0.7386342767987677,0.30650912415987575,0.9355822720317387,0.45512869515032395
0.32475165449361937,0.3793157363056685,0.5980568494431524,0.36238382761943505,0.8303165407165498,0.7540726108870087
0.23738110208941163,0.7609749732127971,0.6908620487882565,0.27323103243317565,0.032617086912968725,0.20682055919693482
0.5647925527366899,0.15869372563276893,0.8050805432291603,0.8105571042248089,0.5550857818655323,0.04503243443019296
0.3310654594491984,0.3005270222044495,0.1880716864098716,0.8400813249140268,0.9572729586841336,0.38267792507362086
0.9969304893865168,0.29675339705840126,0.28013359117456,0.31891265819836107,0.6417282816244966,0.5225190291706248
0.016317041904202582,0.12097154502997372,0.15911017353719584,0.98443333665872,0.32352519262045343,0.2722293284175121
0.1590913583556469,0.7822650822610815,0.7342145939528089,0.33419633250154657,0.37466810529336986,0.5494327324405007
0.9005610151299168,0.6568798842941456,0.9284481803565531,0.6040787590797985,0.354769923879115,0.23853552961857488
0.7145808797371874,0.4498104150566845,0.9622393348261884,0.6983227987819741,0.40376002451708315,0.21944705431664455
0.4556312576830678,0.6518220415654761,0.16225414021956347,0.8956422782047146,0.8189261096743378,0.5561133234157369
0.9410113506482101,0.16972841819070295,0.7916756243589921,0.9347193002513594,0.23387080849239314,0.017414417073100617
0.8564570564655838,0.440130719239793,0.7214849852929197,0.7240577029406714,0.9023075064027568,0.44112732345421424
0.9443049360981995,0.24706372168132576,0.3825047095409942,0.7764475581499152,0.054552016506493606,0.6689089958494151
0.6057390336832891,0.6342031633478844,0.4089131541547637,0.7021535524739818,0.0906460975374361,0.0894365373817966
0.19811924773024914,0.5217993566416262,0.7834897222777628,0.5481878971808042,0.012195088131204915,0.6309310529957767
0.1530440076711782,0.4450232589284599,0.6368399387168785,0.00929563034805818,0.1703842588108619,0.7049296119913516
0.7957045779288938,0.4825358858376653,0.5453564953259729,0.9543034620410372,0.7716540500946183,0.5810995582375152
0.9207003318199752,0.2056636608535678,0.693684091178608,0.40605944067664257,0.5956929972992808,0.19420937984384612
0.7072064334252284,0.714787448231903,0.5905600084588788,0.947057499283252,0.8202835153373705,0.9631514173996677
0.22235937428277272,0.18299692007903695,0.4939166463961415,0.1485106723436132,0.9235566109339343,0.5659898150085211
0.7620378538717589,0.5585684668724495,0.8625677988479858,0.1892065372022826,0.5292983832437735,0.824539657361409
0.7030314963913028,0.3939044774877638,0.5532510381782514,0.6302717214108767,0.683646430508401,0.77825541314325275
0.062149586830851575,0.5288531096662046,0.14247388509031542,0.04227348709452075,0.28020193532748217,0.010051431279019486
0.8318101569576455,0.9268673936024907,0.9300642722355549,0.8303786684281175,0.30378849865548424,0.8893778732010857
0.5682009714721272,0.3274933101557358,0.8799185062581422,0.8820745442246437,0.5029325711664514,0.855182890979287
0.058458079623546044,0.3728300354696984,0.31807451180751717,0.10855546830128572,0.21962042426971506,0.6266009010071911
0.9104328412660716,0.21980358027017163,0.7265405801041869,0.8976733175236561,0.20969410021455168,0.2999093028626596
0.6677923370693696,0.81748854218582,0.6687393026659957,0.10559589022547909,0.05325953086341637,0.5842590497350424
0.3049324524005586,0.5434358962381911,0.27404991586093835,0.21722465674422012,0.016045179216314456,0.7345825365148246
0.46351166912180364,0.15193878628069152,0.9952039867457443,0.9694665122297985,0.032352609789575236,0.6514640210712108
0.2684015522026391,0.9505042771738027,0.9915445797770982,0.533733408144475,0.24894067693533112,0.9174028134058884
0.4259410139864733,0.3010163968680264,0.6531150478413841,0.7315710434276969,0.5940869442407143,0.49770395483169094
0.8777212699681878,0.48255685462404013,0.5261329327807992,0.6714463347011737,0.2626675022063931,0.8071884764219563
0.435593612533856,0.8417515674058944,0.5343684109753444,0.9681140806524502,0.957842782421918,0.6623096245243573
0.13455310097110987,0.07193666059150416,0.1667885967850912,0.904835067513811,0.014314588345267465,0.1021985798656269
0.7568419316791217,0.06787264195751493,0.17521330509448008,0.5369248589297223,0.23246714185305042,0.2657643897508845
0.1366108598804077,0.6846454677556614,0.8290788582219845,0.22039220833053585,0.5170171160932265,0.49407060480387555
0.11466539202880231,0.3232843966363561,0.5695442984164416,0.31900080607279585,0.8219252165246876,0.8175241313899109
0.005310157439280695,0.6674754410859332,0.05405810568674989,0.22245385983063215,0.31934564737531995,0.324742624180174
0.24830157060928265,0.5305972695022654,0.07666751102990671,0.4191620874908976,0.636901275353379,0.589083969539484
0.28386650837926686,0.47469149981160674,0.9084574753386986,0.6995376435272763,0.9053775928215946,0.3555860677379629
0.9755271757237999,0.5677775763475366,0.8108183796053483,0.05523209484138109,0.8160310032777254,0.3050819929863994
0.17322860828633574,0.9632837172679137,0.5227922194127894,0.48097949339949864,0.22858506506636664,0.37715127802019094
0.7574533214878333,0.001053898101911141,0.004241863831735907,0.17092763538477865,0.00967631714011672,0.2545838818311014
0.20875776778204508,0.45446678022103554,0.23030791646913432,0.36275899459518085,0.612963696620727,0.9296930870435776
0.12339065145466174,0.75402821074091,0.6193128989961671,0.7312078739454198,0.7013477743508655,0.23374432040547102
0.25182239991513455,0.9831364479378455,0.5635183639805904,0.2756505245530713,0.07540321669945459,0.6725071013035981
0.2058698591816261,0.6269935431225323,0.7257226514233067,0.4962113132486945,0.07676646109442554,0.8792173006373187
0.9998451859885882,0.757833552105298,0.8750758978267511,0.8264671807504037,0.9394652532573576,0.16186634239682438
0.4066293110794674,0.033234569718797694,0.0874408812239198,0.9183329705808744,0.38766972230350477,0.26880386655616473
0.541111764889613,0.9000520626913184,0.3886357131822311,0.20805714183872334,0.4708861648585216,0.8416461141642245
0.27474253088868184,0.5427429510864715,0.13970934890726414,0.3770800489335899,0.4879392517502341,0.011091721264241365
0.15206734085486473,0.20216430624788959,0.11414188929312011,0.7492372321022979,0.7982563846386636,0.7044544137859373
0.8859030523528353,0.9924729205796157,0.7512237344888181,0.11302009523430402,0.7768750179291376,0.5026621708732191
0.8958261557413264,0.09948937726392203,0.49583758312858855,0.8513560240922834,0.844231183072541,0.10627338208286942
0.013041279696250295,0.15917862544990527,0.12064519568949014,0.24969449236926403,0.729253793321348,0.9837465762105952
0.38823995697686176,0.5796483197760882,0.572404758295372,0.08634799790898116,0.3502749085997829,0.9932446196289072
0.7613584434779324,0.7428054297181068,0.8439121024521684,0.9833032576469669,0.7215957265382872,0.5368277838171603
0.2639224412250359,0.9986040202368297,0.8456335782499732,0.5262984310416827,0.36615582654808126,0.2641702965413655
0.7379610503235666,0.053265975216108104,0.32717158311584615,0.3230286321539301,0.8889055492433392,0.26422660353139604
0.3261244282285831,0.26688727977704707,0.3509757796714709,0.25552205752359314,0.1577526854100247,0.11271446796086178
0.26304812268546024,0.5070282501704466,0.0520551561639789,0.9089798883993482,0.20282686084864485,0.9481669991831103
0.4384303728073706,0.7187389931841355,0.759085762319775,0.024655366739094093,0.036285781203737426,0.3566504346220442
0.11216219258142728,0.3924638892601403,0.1122698660010546,0.7805391445644236,0.17341441642633396,0.8128529989394718
0.1740329554452747,0.5984722948752909,0.35592710530470206,0.7146700552314333,0.9488360238891844,0.8223241094564169
0.4796663327720976,0.09162617481970083,0.12779426631507876,0.15801792815858812,0.23783075048034014,0.14654772467687652
0.41351467681084264,0.13378892836240097,0.7445128276266422,0.3613079743856836,0.3472202225344355,0.6425193496436798
0.5191044613329212,0.3595432423375947,0.6671863474337448,0.5036437899686529,0.42578452850265797,0.862898906448825
0.18894576145279798,0.9182946896523998,0.6624526345381531,0.9965037708313436,0.9797736355122622,0.9691648388117704
0.42986037452770653,0.6812748703436324,0.38597451120134535,0.8005042579799853,0.6940610518094676,0.5208201937163527
0.728862177013392,0.1693791625225488,0.8474621348910811,0.6874033072813642,0.33686475592662074,0.7942043867206484
0.9796095072664864,0.5712908814734894,0.39412629024436696,0.3710983828765713,0.34819945905547134,0.9894162051581474
0.9967358810603686,0.05465584272557199,0.8290253151784333,0.39934045000047114,0.37293471941872325,0.7524641270537873
0.41020660188579056,0.37374343584047093,0.7563001106351924,0.38684215269486855,0.6288110029855205,0.13648938191988047
0.15594509575774748,0.5444886935932745,0.0949127204683849,0.2953064691988918,0.19197591621702456,0.8715836853705472
0.47413045631156764,0.7517012483352332,0.5597470875071892,0.18994019969723624,0.8396226982391386,0.6916921496619013
