Dwell,Music,Dwell:Music,Dwell:B1,Music:B1,Music:FirstCysto
5.744929690023738e-6,4.1927009086248895e-9,0.04731558547495849,5.336064193748022e-6,1.8263217928089755e-17,0.0023106612759003606
2.893378876002208e-4,1.0300163459706324e-14,4.131403839335918e-5,0.0037482007313693246,5.591612285421242e-19,1.5123453989130078e-4
4.704303501997416e-6,6.363356212967216e-13,2.2874267487007276e-4,1.8524768987820663e-4,4.1747530123962684e-22,8.391003984647794e-4
1.407319791804222e-4,6.11494623363324e-11,0.0013068809912265558,0.028972171414735223,2.1918724918203324e-29,3.7514204772872317e-7
3.5918142589065916e-6,1.473223697332199e-16,4.296083707669604e-5,0.06871949249451165,4.4607149888814854e-27,1.4749178377967176e-5
0.006670451500678748,5.458064619206817e-13,0.023822559910455843,0.004610962468543865,1.5756532356565754e-32,3.183084553074042e-6
3.845764661823306e-4,1.6993985055994393e-15,2.886461014326197e-4,0.0012387250306089106,1.0012540996826399e-26,0.005189185265920938
2.2642077645223944e-5,9.585536197760563e-16,7.912331628691333e-4,0.0060383842104180544,9.996377397088706e-28,3.778461662964706e-4
6.246376030937624e-5,4.001410835759096e-12,3.0926651036796126e-4,2.894637667203171e-4,1.47405863528089e-26,1.4340251471804367e-5
2.730852351410577e-4,3.783565927882218e-12,8.564126245000887e-4,0.011527784274510254,2.6672712787389787e-24,7.985168494961306e-6
0.0025485730616450846,3.650343412599942e-13,0.020590676915978243,9.523302576610762e-5,1.1861946735993317e-24,1.897257378539301e-4
6.518542481570631e-5,6.357016877269117e-14,9.877287678301736e-5,0.0042022297967475855,1.221966099335402e-17,0.006694037330993513
2.2886314499514553e-5,7.28611621908107e-15,0.0017895129108750124,0.004726199594768568,1.1640365799742462e-26,0.011545627847351199
0.022000311455672904,1.0200378971747962e-10,0.10221310648790248,0.02841709713379633,2.658106422738048e-28,6.925580073794564e-6
5.127229093548754e-6,3.6376361894373617e-9,0.002544372449515437,8.906102615557836e-4,4.005043386752499e-24,0.0015208910411526936
2.6649116438781416e-6,6.175023571276721e-11,0.0011222506834889228,9.418027420900183e-4,9.031013712125552e-25,3.356717116128874e-5
0.009765394348322319,1.6297073464797922e-12,0.060253200149771195,0.34141627037265093,2.00589660030192e-26,1.951585270018994e-4
0.037210857008265825,1.2313323287136587e-11,0.010474429758760955,0.017713394592707946,1.0483386015033765e-25,0.002814852193577
0.0035653761863897906,7.957789612228858e-12,0.0024830709033517124,0.010573997862395702,1.0440250090067893e-26,0.01670351697603471
7.721592879969176e-4,1.4447645653343395e-11,0.01023511394927857,0.11466612172661027,7.023078669207851e-32,1.9766330211937042e-4
0.08631829613097398,2.6714411882679233e-8,0.20662539326179633,0.007163621179485477,1.615104872542291e-29,1.520906106910729e-4
2.1273487190321903e-5,8.12905389300141e-9,0.027672668541914643,2.6342386364399367e-8,8.836874606819145e-15,2.377349285982525e-5
0.0034612603235953604,1.8633937541299627e-9,1.2670184520612162e-4,0.021702510313265456,1.3720114314825956e-15,1.8422635871516497e-4
9.279782563030066e-5,9.995092786231573e-9,0.008693539654616762,0.012160325327360683,9.708751467253581e-20,4.738423005226641e-5
6.691411858043362e-6,1.5473443025490886e-13,1.2550763926343715e-4,0.013383069020894908,2.3865102309263693e-14,0.0019996292686604673
0.003977734980081419,9.081084468871195e-12,0.01408451816820307,0.044687390006462296,5.291872723918284e-23,0.0025828454914858467
0.0031153384039261612,5.543397346081998e-10,0.0030782034510343547,0.07876870189576894,6.595877697276577e-22,5.917434525849916e-7
1.5787874299975374e-5,6.917108733840892e-12,3.728688843976222e-4,9.884131000772615e-6,1.5570715949480804e-20,2.966191112401392e-4
1.2636688877936693e-5,2.0243431868391948e-7,0.08946781720500398,5.036243196736065e-5,3.362939445313482e-24,4.230656722202082e-9
1.7897384339659263e-6,9.263834994232298e-14,6.80042915140072e-4,5.8431024345873076e-8,5.984406552699976e-27,0.0010755252303501967
2.55598452691651e-5,1.3716254908758697e-15,7.749781860008074e-4,0.0010272367386519282,2.7365632453394945e-23,1.1293967361155575e-4
0.0026305927454166518,5.3691434069654585e-14,0.013762446958462368,0.04037335248673557,3.51524812462506e-21,0.005562676277668249
8.398360186606369e-5,2.4088733928402605e-9,0.004229144529313009,0.00787921332022683,3.0405827000600734e-16,0.0013987401937524447
8.350384181609016e-4,2.5855226556901754e-9,9.237530893837252e-4,0.12633965998639082,4.156008001849577e-27,1.5863091826891136e-6
3.7326164837416496e-4,4.57775524714226e-13,0.0044068738447506795,1.0049942229095204e-6,2.6046788447746737e-24,0.009801117113765415
0.006377721027845459,5.548401760109325e-14,3.9305081132976386e-5,0.006548138941349693,2.547593774211754e-20,5.3008411481689737e-5
3.623578101726936e-5,1.0143350433979515e-9,0.03231267724909215,0.008116597299961734,5.433933483289467e-19,1.5142328182310904e-7
4.713122536496823e-5,5.196392741537881e-16,2.0784648458555582e-4,2.2669171799667746e-5,6.215025703654531e-21,0.009275198473336112
5.776764968114279e-6,4.065158719245258e-17,3.9571377129316414e-5,0.009365416741403041,1.5483291445353266e-21,0.43094526489120455
9.393939912144937e-5,4.688111751334866e-13,2.54038141009758e-5,0.0145593291803007,4.73846098411414e-23,0.00598916713722505
0.010871671164253482,6.050745861926595e-7,0.09459372992810418,0.010437927307447576,6.223558221222677e-17,2.457616906799802e-4
6.571470838611374e-4,8.681731097154911e-8,0.13809309378136922,1.1901943405321541e-4,5.161406974059437e-19,7.164438401358041e-4
4.108699068840188e-6,2.1478828627423214e-7,4.120341484127273e-4,6.130217729538432e-5,4.925489885994899e-15,1.1539423498111522e-5
4.492121946274354e-6,1.7526099602924045e-12,3.7237470680296324e-4,4.4911274016140845e-4,1.2041015902273882e-23,0.19586781617184876
5.38604187256687e-5,2.2088060076104958e-15,3.398685905421338e-5,0.0031793162630394524,1.5635027186440738e-21,1.4346147759872278e-8
0.0030601982658433036,1.958416461663288e-13,0.009482088461059161,7.484157974681976e-4,1.1322313798851635e-20,5.978741482931037e-4
1.8451369391416558e-4,4.898885376105464e-13,0.0014847509459165137,0.020871566630976744,2.2934924642318177e-22,0.007733392561963659
2.540439484711322e-4,1.771609969895189e-10,0.01078841363586965,0.0014346379555209815,4.357274367976237e-23,0.04054770936508276
3.682140469356339e-5,1.0872748810855063e-14,7.690389664681157e-4,0.012510020891077523,3.579669485983319e-26,0.0023707650353257635
2.731954517616513e-6,2.0903017721710916e-16,4.721837249016866e-5,3.507405656499658e-4,3.415900304805829e-29,4.3763133750122907e-4
0.001431692411919848,1.2233058776935136e-9,0.10861087044180841,1.065055864261792e-5,6.566045170977153e-25,1.241722214584637e-5
0.0060329320876787796,3.7801697778925196e-10,0.009900577418425273,0.2529661312894181,2.5060996436612366e-19,5.6690027502831e-6
7.587088126055168e-5,9.143084779805351e-10,0.004347667226472593,7.987447469383008e-4,1.7760035036924263e-17,5.115602975377077e-4
7.187632133568046e-6,5.868275437795378e-15,1.2029929249371119e-4,0.010557558355969611,2.218036928678069e-25,0.058606564809897864
0.007541357254250423,1.2555921793176401e-10,0.03817344884708851,0.03416465897285572,2.047518161235123e-23,0.06477491362937628
3.7770223741250355e-4,3.7640635420529143e-7,0.004633253527090544,3.897274890740254e-4,1.248481126212901e-17,1.8354822908833202e-7
9.953961451746304e-5,1.7674923427350154e-13,3.193602555113226e-5,0.012936370678735268,4.929759531527116e-19,3.4030535282258457e-6
1.5782967301531636e-9,9.32185892379967e-18,7.483307344614175e-9,5.050050371052541e-4,2.5633394620068147e-20,2.2582337392914586e-4
5.878147992073302e-4,6.852868992366103e-8,0.054715474844415794,0.0047900117731215705,1.1341397385058743e-18,9.585867916531102e-4
4.614769911085789e-4,8.410597900030482e-21,3.6740602839448004e-4,0.006714691446644218,4.970115359365844e-36,0.5653609740389673
1.761135840856337e-4,1.5173686011775682e-16,5.577752101484011e-4,0.004172767729765006,3.1521006879258515e-26,0.035993232288343266
3.338263365577396e-8,5.031406342168489e-14,7.813503705227385e-8,1.9450196741090044e-4,1.1349258147816345e-22,0.012090613550964361
0.012001322257660511,5.219746699557611e-14,0.007184748898769549,0.00449945835892641,4.988615195996289e-25,0.009808211112472971
0.00484396792700958,7.381629977799503e-16,0.0020721070755811335,0.7253434756642352,4.8014083422988175e-27,5.523329684870966e-4
0.020904573882755392,6.704704177375843e-14,0.003254175177357816,0.03220970728087942,1.8908551260982322e-23,5.354295913280952e-4
2.8385711723550933e-7,3.6891360173653156e-15,0.00609187915125792,1.6048283411577443e-4,2.4494994052698393e-22,3.149443496427565e-4
4.108855725890857e-4,6.437452454022241e-13,7.438912038820834e-4,6.280215498045177e-8,1.9666983407041696e-26,8.936660527563591e-5
1.3786484685630882e-5,1.9639439510749346e-9,0.06056338990006872,1.2856687092673144e-5,3.320315907199822e-18,8.575256020094739e-8
4.599174892709957e-6,5.955536041332828e-14,0.002677596785946522,6.192287932015545e-7,3.132191684023371e-25,1.4979777739668974e-5
1.9697181329654613e-4,2.5531013185889024e-10,0.06966302439056547,1.002291728940959e-5,2.738322193737353e-20,0.002859577799341794
1.5141763535207967e-4,4.392017903345878e-12,2.642553081375277e-4,0.003347595014698862,2.267319968854763e-28,5.5145671108631e-4
0.006127509434343665,2.5118117592243204e-6,0.6928464012834097,0.00970917710657555,2.7724075976430434e-20,0.02782233822620129
0.006158006247875722,2.6282227919385294e-10,0.03468090830611452,7.30428440146924e-5,3.612990772930881e-15,0.02988166071429024
1.8031344415416884e-6,5.65120467352335e-18,1.4437532563659728e-5,0.010649787340252062,2.2283675191651152e-22,0.09563687286318158
3.129930936509606e-4,6.402263101389824e-19,0.003295024565083085,0.012255615102644689,9.715091946087935e-18,0.9405185456695867
2.34272451542781e-7,2.482231960807272e-13,3.9752775468765027e-4,0.0013597134749114836,5.152453937542459e-18,0.11734431314316915
7.174507754228077e-4,4.589237297636609e-11,2.9106167827589775e-4,0.052272981566819934,1.0739529842747547e-19,3.080297831377375e-4
1.4310003692349568e-4,2.991104559360006e-10,4.7742770538864934e-4,0.0021763510926985584,6.310572747367252e-22,1.203833715269416e-8
0.014338527244515929,2.589468797950806e-6,0.48212144456990846,7.881234319862207e-4,9.021402838823603e-21,0.0013312077072601181
3.1625811766044566e-4,8.690953063059996e-9,0.024917734442091874,0.011101560535698633,1.466546979635503e-17,6.779685626315084e-7
1.0266284042733261e-5,4.230649478138203e-15,0.004591376128693646,5.336944383806843e-5,5.571547120351324e-19,0.006488786606329512
0.173443705593103,1.8420200484888104e-12,0.016551716294372857,0.10079500818785812,2.3404356967824653e-25,2.021704788162843e-4
9.41026130955151e-5,1.815763032691588e-11,0.011425202377948234,3.830482889009097e-6,1.3268044258360737e-22,7.763969073976189e-4
7.112510486337785e-5,3.7315529320314884e-16,1.257622231532467e-4,0.020245323356718057,3.678404562513086e-25,2.230392505861438e-4
0.3427896753578492,4.5940602295438916e-7,0.1968495118914892,0.6711810643904491,3.42088393295599e-22,1.527701538905119e-4
1.595497676394353e-6,6.460643237144824e-15,4.2953600298762156e-5,1.581676538820695e-4,4.885616237175655e-21,0.0011776889863565245
1.6290394964860263e-7,5.054139387190176e-16,3.69662026381325e-5,3.573839252590069e-5,1.0086489843150114e-17,0.045015912674690003
3.3851217430708836e-4,1.8853901893607938e-11,0.018540125045001982,7.598263029172574e-4,2.128555310471032e-25,0.0017750205595939799
8.629176059532754e-4,6.523879614515404e-13,0.002961199312992664,2.974492944118421e-4,1.283098332864006e-24,6.820553241845396e-6
0.021952132408469823,1.2643458684439522e-8,0.3154274127044256,0.005577639142021091,4.58472497458993e-19,1.9215087506938732e-4
1.8890355997397912e-5,4.2226897728672814e-16,0.0037051276281010077,4.999894345883142e-4,8.487684761029053e-31,0.0030940098577792036
3.366001718224608e-5,3.592284856810598e-6,0.0025092086736600433,6.415508000585526e-6,1.1474977224530305e-18,3.6088378153224452e-6
0.002578390152793669,1.2435588617423942e-9,0.02260775956850276,8.364153731290704e-4,2.3812636800920024e-23,1.3507138403886446e-6
1.2398044581966639e-5,5.299681667807838e-13,0.0033801492162042293,2.3188055152231825e-4,3.192280147643393e-30,2.301671029761388e-5
5.51614899941037e-4,2.1804556435389894e-17,8.881814180592149e-5,0.00846292194620904,1.7208696438919704e-29,0.04771230306016368
2.5625650328907543e-6,3.7456992832906505e-18,6.729774844334028e-4,0.01323674169133247,1.2048645852291715e-34,6.337978110909725e-4
3.3100070141689654e-8,1.5871880591086024e-12,9.339692108477369e-5,2.740445054318239e-6,5.681673025840109e-31,4.473469061320427e-6
7.385271756778155e-6,1.0212617546174034e-11,0.008079546612142899,0.002104395322030925,2.3271649509130895e-26,1.2499811936903214e-7
0.4622543657109552,3.982358864688626e-6,0.19924521679420729,0.028857475250037352,4.818290794749512e-17,0.00290593568460044
0.016064850144989817,3.627337949850581e-11,0.021511663333405463,4.0521234921088395e-7,3.3552201689749627e-23,0.0012209594558095992
1.8497587340798245e-4,2.295377609847621e-13,0.002763030685818418,0.0010524351403096903,1.6805638538563858e-20,2.513998141920059e-4
4.870692009408657e-6,2.7265650703759103e-14,0.0014908549991356848,3.012992389861249e-4,2.0621876416368162e-22,0.02258724802989251
0.01278827879317183,2.0573679518851673e-8,0.07189259317975392,0.003253129547538083,1.8822966515585935e-18,1.2158603725026545e-4
0.004033701911884006,7.541815313671336e-11,0.012343267634733007,0.08981205576762599,4.292540221259976e-26,3.893865551226899e-4
0.00761361404554729,4.154935220951937e-6,0.1128848089660445,0.003124155457933089,7.07159664144048e-20,6.838549384873883e-6
6.436016756436062e-6,1.9186254354085696e-18,2.0598417665904815e-7,0.0027692201027882256,1.117266006377035e-15,0.03581421958426463
9.656697739734238e-4,1.1445659289514081e-15,1.9191428745807864e-4,0.015701498062395368,1.5429893316504349e-22,9.693197227451694e-4
0.0011328576522414502,1.045695432946213e-12,7.06254912851782e-4,0.0404412571419052,4.7413942297062234e-24,0.0054034963940458956
6.223605285365505e-5,2.6076776001085415e-11,0.006395653052651525,2.5084497562396157e-4,4.722725488308486e-18,9.904410236761685e-7
0.09291618788155877,2.2186820673548424e-8,0.11479721417936677,0.005704429591082274,1.9385876451252408e-21,0.006316553183012842
0.001858705808313004,2.034381194843736e-9,0.1448959329444632,0.006219032259283657,1.1264212796620217e-17,9.034525142543038e-5
0.0023758888602823493,3.45204657235365e-19,3.8023909640426574e-4,0.015364585313752963,1.1627978120398876e-26,0.027806921336975234
2.689770845194804e-5,1.3440037860656663e-10,4.839260474331118e-4,0.0069966556504169235,9.395121997180208e-19,4.149422011569456e-6
5.777675952752917e-4,1.0661419699807274e-10,0.031240962706589704,3.8902025157977054e-4,1.1711296292183599e-20,0.0018588144679153068
5.270903338163088e-6,2.1929831662745788e-16,0.00412383581897238,0.0037418317722293687,9.348214912938841e-22,0.009425673530614164
1.1922193189021596e-5,3.811612306927856e-21,2.587500968147655e-7,0.0014620956320441322,9.88643272150304e-20,0.019546478061596716
1.2119014061262302e-5,7.76384722471532e-13,0.0019361893865646935,1.1508702339615501e-4,5.1520578617120705e-17,0.004275634439481732
0.015070118835438547,1.054302386405432e-6,0.21438071495626862,0.030559740542110556,2.2184243888275933e-20,1.2750563455822585e-4
4.2828898230185794e-4,1.8834472069605606e-14,3.0346458093626137e-4,0.43266266481693283,9.286923146596501e-24,1.0500416084878165e-5
4.7869310660709054e-4,1.9849965651922845e-11,0.047333758112613505,8.42173409322682e-5,8.611900658439824e-19,0.00910813671529348
0.029574774085106795,2.3921671343393533e-7,0.010249506972235315,0.040120893638761264,3.051964575539726e-18,3.3205948220965023e-7
2.936225707387801e-6,2.4332680504464017e-11,1.9990125568107296e-4,4.429623546728658e-5,1.645519317546532e-21,0.02685673300258085
1.4991508051835454e-5,1.3592919044656428e-10,5.720825861856171e-4,1.0620169539927437e-4,2.7163567748570594e-21,1.624791959288682e-4
7.183892223383307e-5,1.1058383046384229e-10,4.0396482078998273e-4,0.04862971727089345,1.1061224051208069e-14,6.625429278113604e-4
1.7430515881213231e-4,7.738583649819914e-16,4.565335962679358e-5,7.370823402941018e-4,4.171834135217697e-22,4.4184615405434857e-4
0.11973588371495061,2.7863919709976354e-8,0.39530521011646097,0.021348541367196636,2.608042038374948e-27,1.599919938245839e-4
0.013782387218159081,7.119408121527813e-11,0.17376359295002322,7.301711103403223e-4,3.556918586593776e-23,0.003031271392028602
2.2987878410669487e-4,5.96439868735786e-13,0.0018515665945479753,0.023422947552155432,2.084036299655708e-26,0.03611787162097566
2.8179913644254e-4,7.373158588955106e-13,0.0038295031735562316,8.04394385244326e-4,5.133229664453103e-24,1.4240161443492671e-5
0.004232612997515791,2.733578382738529e-6,0.13834354905688276,3.36122014688901e-4,1.8811885352469457e-18,0.0030547663641984136
1.2415828966351689e-5,9.875720544038474e-16,7.644784135013383e-5,2.6048623990882256e-4,1.4053420783287137e-31,5.066631096512674e-4
1.0884884902547008e-5,3.1337970535718426e-15,1.0011198302212687e-6,0.05316976781684733,1.562550644009483e-25,2.876911604865805e-4
0.002284167173923252,4.860186546352219e-10,0.0024914043227839693,0.18358567768789258,3.283112345519392e-19,1.2210926491863674e-5
0.002142623665201022,6.768483844729902e-12,0.05012829153119267,0.023139210813892287,4.129401702966401e-19,4.8015276672383456e-4
0.22831994134914865,1.7320134418698358e-12,0.11345452560611727,0.08331941940208926,5.347514388190405e-23,0.017142486212538995
0.1090410804594862,3.243706637574261e-11,0.017724071891301225,0.18586137052456275,4.120736733664502e-16,0.12711055439666002
3.272534153576854e-5,6.720687369950058e-14,1.1439677051566577e-7,9.121185675462179e-6,1.0552696269908557e-16,0.0010664934920105221
1.1672023599401023e-4,2.0781992672850067e-13,0.018186304799999088,1.2271467973541878e-4,1.128661669442123e-17,0.02947509324883548
9.730157516284765e-6,8.787744001942532e-17,7.81648319943728e-5,2.3749630449346282e-5,4.536228599989128e-24,0.013639278911146756
0.07657245073171373,1.7924375516263785e-8,0.8560318486256668,0.0055905031018534095,7.261495012649069e-26,7.389362614538454e-5
